movie_companies,movie_info,movie_info_idx,movie_keyword,title#title.id=movie_companies.movie_id,title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id#movie_companies.company_type_id,<,2,movie_info.info_type_id,<,108,movie_keyword.keyword_id,<,61121,title.imdb_index,=,0,title.phonetic_code,<,1266,title.episode_nr,>,0,title.production_year,>,122#1872330
movie_companies,movie_info,cast_info,title#title.id=movie_companies.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id#movie_companies.company_type_id,>,1,movie_info.info_type_id,<,16,cast_info.role_id,<,8,title.season_nr,>,0,title.series_years,>,0,title.kind_id,>,4,title.imdb_index,=,0#12
movie_keyword,cast_info,movie_info,movie_info_idx,title#title.id=movie_keyword.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id#movie_keyword.keyword_id,<,75448,movie_info.info_type_id,<,17,movie_info_idx.info_type_id,<,101,title.imdb_index,=,0,title.phonetic_code,>,19715,title.kind_id,=,1,title.production_year,>,79#1442246760
movie_keyword,movie_info_idx,movie_info,cast_info,title#title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id#movie_info_idx.info_type_id,>,99,movie_info.info_type_id,<,16,cast_info.role_id,>,1,title.season_nr,>,2,title.production_year,<,120,title.episode_nr,>,8,title.imdb_index,=,0#24074314
cast_info,movie_keyword,movie_info,movie_companies,title#title.id=cast_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info.movie_id,title.id=movie_companies.movie_id#movie_keyword.keyword_id,<,87762,movie_info.info_type_id,>,1,movie_companies.company_type_id,=,2,title.production_year,>,105,title.series_years,>,0,title.imdb_index,>,0,title.phonetic_code,<,17703#1785600
movie_info,cast_info,movie_info_idx,movie_keyword,title#title.id=movie_info.movie_id,title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id#movie_info.info_type_id,>,1,cast_info.role_id,=,9,movie_info_idx.info_type_id,<,101,title.imdb_index,=,0,title.season_nr,<,27,title.phonetic_code,<,22847,title.kind_id,=,7#11401162
movie_keyword,movie_info_idx,cast_info,movie_companies,title#title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id,title.id=movie_companies.movie_id#movie_info_idx.info_type_id,>,99,cast_info.nr_order,>,1,movie_companies.company_type_id,>,1,title.imdb_index,=,0,title.kind_id,=,7,title.episode_nr,>,3,title.season_nr,>,3#4146666
movie_info_idx,movie_info,movie_companies,cast_info,title#title.id=movie_info_idx.movie_id,title.id=movie_info.movie_id,title.id=movie_companies.movie_id,title.id=cast_info.movie_id#movie_info_idx.info_type_id,=,99,movie_info.info_type_id,<,16,movie_companies.company_type_id,=,2,title.phonetic_code,>,14988,title.imdb_index,=,0,title.series_years,>,0,title.production_year,>,85#3202904
movie_info,movie_info_idx,cast_info,movie_keyword,title#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id,title.id=movie_keyword.movie_id#movie_info_idx.info_type_id,>,99,cast_info.nr_order,<,28,movie_keyword.keyword_id,<,20211,title.phonetic_code,>,5993,title.imdb_index,>,0,title.production_year,>,104,title.kind_id,>,1#319032
cast_info,movie_info,movie_keyword,movie_info_idx,title#title.id=cast_info.movie_id,title.id=movie_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id#cast_info.nr_order,>,2,movie_info.info_type_id,>,2,movie_info_idx.info_type_id,<,101,title.phonetic_code,>,3606,title.imdb_index,=,0,title.series_years,>,0,title.production_year,<,127#20224714
movie_info,movie_keyword,cast_info,movie_companies,title#title.id=movie_info.movie_id,title.id=movie_keyword.movie_id,title.id=cast_info.movie_id,title.id=movie_companies.movie_id#movie_info.info_type_id,>,1,cast_info.nr_order,<,19,movie_companies.company_type_id,=,1,title.phonetic_code,<,3583,title.series_years,>,0,title.season_nr,=,0,title.kind_id,>,1#18311020
movie_info_idx,movie_companies,cast_info,movie_info,title#title.id=movie_info_idx.movie_id,title.id=movie_companies.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_info_idx.info_type_id,>,99,movie_companies.company_type_id,<,2,cast_info.role_id,<,9,movie_info.info_type_id,>,1,title.phonetic_code,<,15668,title.imdb_index,=,0,title.series_years,>,0#34812634
movie_info_idx,movie_info,cast_info,movie_keyword,title#title.id=movie_info_idx.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id,title.id=movie_keyword.movie_id#movie_info_idx.info_type_id,>,99,movie_info.info_type_id,<,8,cast_info.role_id,<,8,movie_keyword.keyword_id,>,783,title.production_year,<,115,title.imdb_index,<,1,title.kind_id,=,3#64944938
movie_keyword,movie_companies,movie_info,cast_info,title#title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id#movie_keyword.keyword_id,>,117,movie_companies.company_type_id,=,2,movie_info.info_type_id,>,1,title.production_year,<,71,title.kind_id,>,1,title.series_years,>,0,title.phonetic_code,>,1853#3274202
movie_keyword,movie_info_idx,movie_companies,movie_info,title#title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_companies.movie_id,title.id=movie_info.movie_id#movie_keyword.keyword_id,>,335,movie_info_idx.info_type_id,=,100,movie_companies.company_type_id,>,1,title.phonetic_code,>,3655,title.imdb_index,>,0,title.production_year,>,114,title.season_nr,=,0#12032724
movie_info_idx,movie_keyword,cast_info,movie_info,title#title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_info_idx.info_type_id,<,101,movie_keyword.keyword_id,<,10582,cast_info.nr_order,<,26,movie_info.info_type_id,>,2,title.kind_id,>,1,title.phonetic_code,<,237,title.production_year,>,125#366688
movie_info_idx,movie_companies,cast_info,movie_info,title#title.id=movie_info_idx.movie_id,title.id=movie_companies.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_info_idx.info_type_id,>,99,movie_companies.company_type_id,>,1,cast_info.nr_order,>,3,movie_info.info_type_id,<,98,title.imdb_index,=,0,title.kind_id,>,1,title.episode_nr,>,0#46263020
movie_info_idx,movie_keyword,movie_info,cast_info,title#title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id#movie_info_idx.info_type_id,=,101,movie_keyword.keyword_id,<,37102,movie_info.info_type_id,<,16,cast_info.role_id,<,10,title.kind_id,=,1,title.phonetic_code,>,17917,title.imdb_index,>,0#16502898
movie_info,cast_info,movie_info_idx,movie_keyword,title#title.id=movie_info.movie_id,title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id#movie_info.info_type_id,>,1,cast_info.role_id,>,1,movie_info_idx.info_type_id,=,99,title.imdb_index,=,0,title.season_nr,>,0,title.production_year,<,118,title.phonetic_code,>,3482#45399843
movie_keyword,movie_info_idx,movie_info,cast_info,title#title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id#movie_keyword.keyword_id,<,83151,movie_info_idx.info_type_id,=,99,movie_info.info_type_id,>,1,cast_info.nr_order,>,1,title.series_years,>,0,title.season_nr,=,0,title.kind_id,<,4#14370248
movie_companies,movie_info,movie_info_idx,movie_keyword,title#title.id=movie_companies.movie_id,title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id#movie_companies.company_type_id,=,2,movie_info.info_type_id,>,1,movie_info_idx.info_type_id,=,99,movie_keyword.keyword_id,<,43263,title.production_year,<,104,title.episode_nr,>,0,title.season_nr,>,0#1543894
cast_info,movie_keyword,movie_info_idx,movie_info,title#title.id=cast_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_info.movie_id#cast_info.nr_order,>,0,movie_info_idx.info_type_id,<,101,movie_info.info_type_id,<,16,title.episode_nr,<,61,title.season_nr,>,2,title.production_year,<,101,title.phonetic_code,>,10370#3812966
movie_info_idx,movie_companies,movie_info,title#title.id=movie_info_idx.movie_id,title.id=movie_companies.movie_id,title.id=movie_info.movie_id#movie_info_idx.info_type_id,=,100,movie_companies.company_type_id,=,2,movie_info.info_type_id,<,8,title.season_nr,=,0,title.phonetic_code,>,8899,title.kind_id,=,1,title.imdb_index,>,0#45762
movie_info_idx,cast_info,movie_info,title#title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_info_idx.info_type_id,=,101,cast_info.role_id,>,1,movie_info.info_type_id,>,16,title.series_years,>,0,title.episode_nr,<,7,title.imdb_index,>,0,title.season_nr,<,2#15694
cast_info,movie_info,movie_info_idx,movie_keyword,title#title.id=cast_info.movie_id,title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id#cast_info.nr_order,<,48,movie_info.info_type_id,<,98,movie_info_idx.info_type_id,<,101,title.phonetic_code,<,17315,title.production_year,<,125,title.kind_id,>,1,title.episode_nr,<,115#516191182
movie_info,movie_companies,movie_info_idx,cast_info,title#title.id=movie_info.movie_id,title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#movie_info.info_type_id,<,106,movie_info_idx.info_type_id,=,100,cast_info.nr_order,>,0,title.phonetic_code,>,11419,title.kind_id,>,1,title.imdb_index,=,0,title.season_nr,>,0#33586145
movie_companies,movie_info,movie_info_idx,title#title.id=movie_companies.movie_id,title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id#movie_companies.company_type_id,>,1,movie_info.info_type_id,>,4,movie_info_idx.info_type_id,>,99,title.kind_id,<,7,title.season_nr,<,1,title.phonetic_code,<,2522,title.production_year,<,99#694110
movie_keyword,movie_info,cast_info,movie_info_idx,title#title.id=movie_keyword.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id,title.id=movie_info_idx.movie_id#movie_keyword.keyword_id,<,75656,cast_info.nr_order,<,44,movie_info_idx.info_type_id,=,99,title.imdb_index,=,0,title.season_nr,=,0,title.kind_id,=,1,title.phonetic_code,<,4372#1781732967
movie_keyword,movie_companies,movie_info,title#title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id,title.id=movie_info.movie_id#movie_keyword.keyword_id,>,3234,movie_companies.company_type_id,>,1,movie_info.info_type_id,<,17,title.production_year,<,118,title.imdb_index,>,0,title.series_years,>,0,title.kind_id,<,4#11599
movie_info,movie_info_idx,movie_companies,title#title.id=movie_info.movie_id,title.id=movie_info_idx.movie_id,title.id=movie_companies.movie_id#movie_info.info_type_id,<,104,movie_info_idx.info_type_id,=,99,movie_companies.company_type_id,<,2,title.phonetic_code,<,18385,title.season_nr,=,0,title.production_year,>,124,title.series_years,>,0#65416
cast_info,movie_info,movie_keyword,movie_companies,title#title.id=cast_info.movie_id,title.id=movie_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id#cast_info.nr_order,>,1,movie_info.info_type_id,<,16,movie_keyword.keyword_id,<,117,movie_companies.company_type_id,<,2,title.imdb_index,=,0,title.series_years,>,0,title.production_year,<,59#57
movie_keyword,movie_info_idx,cast_info,movie_info,title#title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_keyword.keyword_id,<,39639,cast_info.role_id,<,10,movie_info.info_type_id,>,1,title.phonetic_code,<,17170,title.imdb_index,=,0,title.production_year,>,123,title.kind_id,=,1#3129850951
movie_companies,movie_keyword,movie_info,cast_info,title#title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id#movie_companies.company_type_id,<,2,movie_keyword.keyword_id,>,47,cast_info.nr_order,>,23,title.series_years,<,897,title.kind_id,<,2,title.production_year,<,95,title.imdb_index,>,0#3256520
movie_info_idx,movie_keyword,movie_info,title#title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info.movie_id#movie_info_idx.info_type_id,>,99,movie_keyword.keyword_id,<,73096,movie_info.info_type_id,>,1,title.kind_id,>,1,title.imdb_index,=,0,title.season_nr,=,0,title.phonetic_code,>,2852#21673622
movie_info,movie_companies,movie_keyword,cast_info,title#title.id=movie_info.movie_id,title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id,title.id=cast_info.movie_id#movie_info.info_type_id,>,1,movie_keyword.keyword_id,>,7219,cast_info.role_id,<,10,title.episode_nr,>,2,title.season_nr,<,6,title.kind_id,=,7,title.production_year,<,87#24396650
cast_info,movie_keyword,movie_companies,movie_info_idx,title#title.id=cast_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id#cast_info.nr_order,>,2,movie_keyword.keyword_id,>,370,movie_companies.company_type_id,<,2,title.phonetic_code,<,11962,title.episode_nr,<,193,title.kind_id,>,1,title.season_nr,=,1#9926736
cast_info,movie_keyword,movie_companies,movie_info,title#title.id=cast_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id,title.id=movie_info.movie_id#cast_info.nr_order,>,1,movie_keyword.keyword_id,>,229,movie_info.info_type_id,>,1,title.imdb_index,=,0,title.episode_nr,>,0,title.production_year,>,48,title.season_nr,>,0#519558850
movie_info_idx,movie_info,movie_companies,movie_keyword,title#title.id=movie_info_idx.movie_id,title.id=movie_info.movie_id,title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id#movie_info_idx.info_type_id,<,101,movie_info.info_type_id,<,98,movie_companies.company_type_id,>,1,movie_keyword.keyword_id,>,229,title.episode_nr,>,0,title.production_year,<,122,title.phonetic_code,<,14088#7008558
movie_info_idx,movie_keyword,cast_info,movie_info,title#title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_info_idx.info_type_id,>,99,cast_info.role_id,=,1,movie_info.info_type_id,>,1,title.series_years,<,710,title.production_year,<,86,title.phonetic_code,<,8132,title.kind_id,<,2#1100469265
movie_keyword,movie_companies,cast_info,movie_info,title#title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_keyword.keyword_id,>,230,movie_companies.company_type_id,=,2,cast_info.nr_order,<,1001,title.production_year,<,123,title.phonetic_code,>,6244,title.kind_id,=,7,title.season_nr,=,5#4923402
movie_companies,movie_info,movie_keyword,movie_info_idx,title#title.id=movie_companies.movie_id,title.id=movie_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id#movie_companies.company_type_id,=,2,movie_keyword.keyword_id,>,498,movie_info_idx.info_type_id,>,99,title.phonetic_code,>,3658,title.imdb_index,>,0,title.season_nr,=,0,title.kind_id,=,1#24708112
movie_info,movie_companies,movie_keyword,movie_info_idx,title#title.id=movie_info.movie_id,title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info_idx.movie_id#movie_info.info_type_id,<,16,movie_companies.company_type_id,<,2,movie_keyword.keyword_id,>,2560,title.series_years,>,0,title.kind_id,>,1,title.production_year,>,117,title.phonetic_code,>,9960#5505333
cast_info,movie_info,movie_companies,movie_info_idx,title#title.id=cast_info.movie_id,title.id=movie_info.movie_id,title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id#cast_info.role_id,=,2,movie_info.info_type_id,<,16,movie_companies.company_type_id,>,1,title.episode_nr,<,24,title.kind_id,<,7,title.imdb_index,>,0,title.production_year,>,74#4576770
movie_info,movie_companies,movie_keyword,cast_info,title#title.id=movie_info.movie_id,title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id,title.id=cast_info.movie_id#movie_companies.company_type_id,<,2,movie_keyword.keyword_id,<,56256,cast_info.role_id,>,1,title.episode_nr,>,0,title.kind_id,>,1,title.series_years,>,0,title.production_year,<,112#5874
movie_keyword,movie_companies,movie_info_idx,cast_info,title#title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id,title.id=movie_info_idx.movie_id,title.id=cast_info.movie_id#movie_keyword.keyword_id,<,88525,movie_companies.company_type_id,<,2,movie_info_idx.info_type_id,>,99,cast_info.nr_order,<,24,title.production_year,<,115,title.kind_id,>,1,title.phonetic_code,<,10047#12280112
movie_info,cast_info,movie_companies,movie_keyword,title#title.id=movie_info.movie_id,title.id=cast_info.movie_id,title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id#movie_info.info_type_id,>,2,movie_companies.company_type_id,=,2,movie_keyword.keyword_id,>,348,title.phonetic_code,>,14432,title.kind_id,>,1,title.production_year,<,126,title.series_years,>,0#115740033
movie_companies,movie_keyword,cast_info,movie_info,title#title.id=movie_companies.movie_id,title.id=movie_keyword.movie_id,title.id=cast_info.movie_id,title.id=movie_info.movie_id#movie_companies.company_type_id,=,2,movie_keyword.keyword_id,<,518,cast_info.role_id,>,1,title.phonetic_code,<,10068,title.season_nr,=,0,title.production_year,>,99,title.series_years,>,0#22897322
movie_info_idx,movie_companies,cast_info,title#title.id=movie_info_idx.movie_id,title.id=movie_companies.movie_id,title.id=cast_info.movie_id#movie_info_idx.info_type_id,>,99,movie_companies.company_type_id,=,2,cast_info.role_id,>,1,title.imdb_index,>,0,title.series_years,>,0,title.phonetic_code,>,14781,title.production_year,>,118#492
cast_info,movie_keyword,movie_info,movie_companies,title#title.id=cast_info.movie_id,title.id=movie_keyword.movie_id,title.id=movie_info.movie_id,title.id=movie_companies.movie_id#movie_keyword.keyword_id,>,56,movie_info.info_type_id,>,15,movie_companies.company_type_id,=,1,title.production_year,<,117,title.phonetic_code,>,12524,title.imdb_index,>,0,title.season_nr,=,0#255148973
movie_info_idx,movie_keyword,cast_info,title#title.id=movie_info_idx.movie_id,title.id=movie_keyword.movie_id,title.id=cast_info.movie_id#movie_info_idx.info_type_id,>,99,movie_keyword.keyword_id,>,121,cast_info.role_id,=,2,title.series_years,>,0,title.imdb_index,>,0,title.phonetic_code,<,10985,title.production_year,<,104#92
movie_keyword,movie_companies,movie_info,cast_info,title#title.id=movie_keyword.movie_id,title.id=movie_companies.movie_id,title.id=movie_info.movie_id,title.id=cast_info.movie_id#movie_keyword.keyword_id,<,73584,movie_companies.company_type_id,<,2,movie_info.info_type_id,>,4,cast_info.nr_order,>,0,title.season_nr,>,0,title.phonetic_code,>,17234,title.episode_nr,>,0#51310701
