comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.ViewCount,<=,5068#88336
comments c,posts p#c.PostId=p.Id#p.Score,<=,17,p.ViewCount,<=,8826,p.AnswerCount,<=,5,p.CreationDate,>=,1279575602#87822
comments c,posts p#c.PostId=p.Id#p.Score,>=,-3,p.Score,<=,102,p.AnswerCount,<=,4#88176
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410401770,p.PostTypeId,=,1,p.Score,>=,-4,p.ViewCount,>=,0,p.CreationDate,>=,1284511511,p.CreationDate,<=,1410038955#88711
comments c,posts p#c.PostId=p.Id#p.Score,<=,25#171861
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,8#74535
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410383269,p.CommentCount,<=,10,p.CreationDate,>=,1279566959#155737
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410643872#174277
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,17019,p.AnswerCount,>=,0#90272
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.Score,<=,15,p.ViewCount,>=,0,p.ViewCount,<=,3522,p.AnswerCount,>=,0,p.AnswerCount,<=,6,p.CreationDate,<=,1409741653#84675
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0#89256
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,3004,p.CommentCount,<=,30#86853
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,1571,p.CommentCount,<=,16#81341
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281119434,c.CreationDate,<=,1410491626#172776
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281377155,c.CreationDate,<=,1410127133,p.AnswerCount,<=,56,p.CommentCount,>=,0,p.CommentCount,<=,8#73572
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279606472,p.AnswerCount,>=,0,p.AnswerCount,<=,7#89890
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0#90677
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279906329,c.CreationDate,<=,1410022740,p.ViewCount,<=,3272,p.CommentCount,>=,0,p.CommentCount,<=,17,p.CreationDate,<=,1410527576#85211
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410427226,p.PostTypeId,=,2,p.CreationDate,<=,1410385455#83390
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1#90677
comments c,posts p#c.PostId=p.Id#p.AnswerCount,<=,6,p.CommentCount,>=,0,p.CommentCount,<=,19,p.CreationDate,>=,1281120146,p.CreationDate,<=,1409833369#87442
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.Score,<=,24#169042
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CommentCount,>=,0,p.CommentCount,<=,12#126246
comments c,posts p#c.PostId=p.Id#p.Score,>=,-3,p.CommentCount,>=,0#174017
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,-3,p.Score,<=,25,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CommentCount,<=,14,p.CreationDate,<=,1410453911#85555
comments c,posts p#c.PostId=p.Id#p.CommentCount,<=,16#170220
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.CreationDate,>=,1279571423,p.CreationDate,<=,1407667879#81003
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CreationDate,<=,1409752700#89676
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410315560,p.Score,<=,84#134103
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,23738,p.AnswerCount,>=,0,p.CommentCount,<=,11#83728
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,<=,27,p.CommentCount,<=,15#129663
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282596797,p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,33,p.ViewCount,>=,0,p.ViewCount,<=,6880#87270
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#p.Score,>=,-7,p.Score,<=,57,p.ViewCount,<=,4024,p.AnswerCount,<=,5,p.CreationDate,>=,1279717893#87376
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,16696#90261
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1#90677
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,3#86335
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410302073,p.Score,>=,-2,p.Score,<=,7,p.CreationDate,>=,1279947293#152823
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280945657,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,67592,p.AnswerCount,<=,14#90138
comments c,posts p#c.PostId=p.Id#c.Score,=,0#134887
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280168068,p.Score,>=,-4,p.Score,<=,56,p.CommentCount,>=,0,p.CreationDate,<=,1409301826#170389
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.CreationDate,<=,1410459241#171402
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410389195,p.CommentCount,<=,14,p.CreationDate,<=,1409749255#128177
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,9,p.CreationDate,<=,1409298826#77365
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,-3,p.Score,<=,16#88483
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410273217,p.PostTypeId,=,1#90170
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.Score,>=,-2,p.CommentCount,<=,15,p.CreationDate,<=,1410231277#80396
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,3795#88098
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410508753,p.PostTypeId,=,2,p.Score,>=,0,p.Score,<=,15#78589
comments c,posts p#c.PostId=p.Id#p.Score,>=,-2,p.Score,<=,28,p.ViewCount,>=,0,p.ViewCount,<=,4280,p.CommentCount,<=,13,p.CreationDate,>=,1279676113,p.CreationDate,<=,1410650100#83950
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410507843,p.Score,>=,-2,p.Score,<=,8,p.CommentCount,<=,12#148337
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280228667,p.ViewCount,>=,0,p.ViewCount,<=,25066#90207
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279575213,c.CreationDate,<=,1410312519,p.Score,>=,-1,p.ViewCount,<=,3093,p.AnswerCount,<=,3,p.CreationDate,>=,1282271132,p.CreationDate,<=,1410316356#82899
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,2472,p.CreationDate,>=,1284336810,p.CreationDate,<=,1410462607#85292
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,>=,-4,p.Score,<=,20,p.CreationDate,<=,1409834505#131776
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410652350,p.PostTypeId,=,2#83574
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280342651,p.CommentCount,>=,0,p.CommentCount,<=,17#170446
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.AnswerCount,<=,6#89673
comments c,posts p#c.PostId=p.Id#p.Score,>=,0#171645
comments c,posts p#c.PostId=p.Id#p.Score,<=,26,p.CommentCount,>=,0,p.CommentCount,<=,12,p.CreationDate,>=,1281473291,p.CreationDate,<=,1408919311#156590
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,13,p.CommentCount,<=,8,p.CreationDate,<=,1409155414#69959
comments c,posts p#c.PostId=p.Id#p.CommentCount,>=,0#174305
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1278848008,c.CreationDate,<=,1410193111,p.ViewCount,>=,0,p.AnswerCount,>=,0#90071
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280770365,p.AnswerCount,<=,4,p.CommentCount,>=,0#88157
comments c,posts p#c.PostId=p.Id#p.Score,>=,-7,p.Score,<=,18,p.ViewCount,>=,0,p.ViewCount,<=,4636#87698
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279612129,p.Score,>=,0,p.ViewCount,>=,0,p.ViewCount,<=,3197,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,20#85142
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.ViewCount,<=,2583#84994
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280049325,p.PostTypeId,=,2,p.CreationDate,>=,1281507903,p.CreationDate,<=,1410625800#82067
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282752983,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,9#78072
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282923048,c.CreationDate,<=,1409602666,p.ViewCount,>=,0#88535
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.CreationDate,>=,1284121989#169418
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409821645,p.AnswerCount,>=,0,p.AnswerCount,<=,6#88664
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CreationDate,>=,1279566883#86915
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280412414,c.CreationDate,<=,1409258099,p.ViewCount,>=,0,p.ViewCount,<=,7841,p.CreationDate,<=,1408361383#86572
comments c,posts p#c.PostId=p.Id#p.CommentCount,>=,0,p.CommentCount,<=,13#165877
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282564365,p.ViewCount,<=,3353#87079
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1#90677
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279953674,c.CreationDate,<=,1409254827,p.PostTypeId,=,2#82061
comments c,posts p#c.PostId=p.Id#c.Score,=,0#134887
comments c,posts p#c.PostId=p.Id#c.Score,=,0#134887
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279633331,c.CreationDate,<=,1410318198,p.AnswerCount,<=,6#89224
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,7990#89679
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409583937,p.Score,>=,-3,p.Score,<=,26#169307
comments c,posts p#c.PostId=p.Id#p.CommentCount,<=,12,p.CreationDate,>=,1279568104,p.CreationDate,<=,1408033027#158552
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280251353,c.CreationDate,<=,1410537870,p.PostTypeId,=,1#90319
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282655037,p.ViewCount,>=,0,p.ViewCount,<=,3084,p.AnswerCount,>=,0,p.AnswerCount,<=,3#83889
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CommentCount,>=,0#90677
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281599746,p.CommentCount,<=,7#132147
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CommentCount,<=,11#123627
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410595681,p.Score,<=,13#130340
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2#83586
comments c,posts p#c.PostId=p.Id#p.Score,<=,22,p.AnswerCount,>=,0,p.AnswerCount,<=,3#86049
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279648844,p.AnswerCount,>=,0,p.AnswerCount,<=,12,p.CommentCount,>=,0#90374
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280534998,c.CreationDate,<=,1410202372,p.PostTypeId,=,1,p.CreationDate,>=,1283714338,p.CreationDate,<=,1409428944#88118
comments c,posts p#c.PostId=p.Id#p.Score,>=,-3,p.AnswerCount,>=,0,p.CommentCount,<=,17#88985
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410406209,p.PostTypeId,=,2#83391
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,<=,8341,p.CreationDate,<=,1410622338#89706
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280242357,p.ViewCount,>=,0,p.ViewCount,<=,4932,p.CommentCount,<=,10#80049
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279648523,c.CreationDate,<=,1410545474,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,2680,p.CommentCount,>=,0,p.CommentCount,<=,12#81563
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.CommentCount,>=,0#83586
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2#83586
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1#90677
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1#90677
comments c,posts p#c.PostId=p.Id#p.Score,<=,31,p.AnswerCount,>=,0,p.CreationDate,<=,1409496400#88689
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#p.Score,<=,65,p.AnswerCount,>=,0,p.CommentCount,>=,0#90473
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CommentCount,>=,0,p.CreationDate,>=,1279573456#90565
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.AnswerCount,<=,6#89673
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0#90677
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1239522824,c.CreationDate,<=,1410530202,p.PostTypeId,=,1,p.ViewCount,>=,0#90552
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.ViewCount,>=,0,p.ViewCount,<=,7542,p.CreationDate,>=,1280757227,p.CreationDate,<=,1407450075#84098
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1279606472,c.CreationDate,<=,1408691298,p.Score,<=,15,p.CommentCount,>=,0#128083
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0#90677
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410279789#134164
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CreationDate,>=,1280208974,p.CreationDate,<=,1410123514#133424
comments c,posts p#c.PostId=p.Id#p.CreationDate,>=,1279710044#173703
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410098022,p.PostTypeId,=,2#82987
comments c,posts p#c.PostId=p.Id#p.CommentCount,>=,0#174305
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.ViewCount,<=,17062,p.AnswerCount,>=,0,p.CreationDate,>=,1279652930#88697
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282768376,c.CreationDate,<=,1410536008,p.Score,>=,-2,p.Score,<=,50,p.ViewCount,<=,1836,p.AnswerCount,>=,0,p.AnswerCount,<=,5#82918
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.Score,>=,-1,p.Score,<=,48#82523
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,2514,p.CommentCount,>=,0#86264
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280960795,p.PostTypeId,=,1,p.ViewCount,>=,0#90270
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409789012,p.Score,<=,30#170644
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CommentCount,>=,0,p.CreationDate,>=,1280910054#133724
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1282660082,c.CreationDate,<=,1409789639#131904
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410404011,p.CommentCount,>=,0,p.CommentCount,<=,21#172208
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,5672,p.CommentCount,>=,0,p.CreationDate,>=,1282806298,p.CreationDate,<=,1409931864#87681
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.AnswerCount,<=,3,p.CreationDate,<=,1410553433#86287
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281013424,c.CreationDate,<=,1410096157,p.ViewCount,>=,0#89557
comments c,posts p#c.PostId=p.Id#p.CommentCount,<=,16#170220
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CreationDate,<=,1408482288#88150
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279902600,p.Score,>=,-1,p.Score,<=,27,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CommentCount,<=,10#79841
comments c,posts p#c.PostId=p.Id#p.Score,<=,31#172603
comments c,posts p#c.PostId=p.Id#p.CreationDate,>=,1280177136#173283
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,1724,p.CommentCount,>=,0,p.CreationDate,>=,1279897360#83681
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,<=,36,p.CommentCount,>=,0,p.CommentCount,<=,10#119981
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1278798229,c.CreationDate,<=,1409879648,p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,14,p.CreationDate,>=,1279583144#86422
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410355157,p.PostTypeId,=,2,p.CreationDate,<=,1409664226#82758
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,14#87471
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0#86335
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.CreationDate,<=,1409486098#89296
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,9#78702
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0#90677
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410468934,p.CreationDate,>=,1290554984,p.CreationDate,<=,1410286490#128630
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1281291193,c.CreationDate,<=,1409886627,p.CreationDate,>=,1281372228,p.CreationDate,<=,1409783272#132003
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281026347,c.CreationDate,<=,1410114532,p.PostTypeId,=,1#89584
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#p.AnswerCount,<=,4,p.CreationDate,>=,1280220145#88195
comments c,posts p#c.PostId=p.Id#p.Score,<=,17,p.CreationDate,>=,1279566987,p.CreationDate,<=,1410526743#169433
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1409713279#133168
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409752542,p.Score,<=,52,p.AnswerCount,<=,3#85198
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.CreationDate,<=,1410514033#83516
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.CreationDate,>=,1279590456#83387
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280012942,c.CreationDate,<=,1409790679,p.Score,>=,-2,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,24#86573
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.CreationDate,>=,1280767429#90161
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410518405#174043
comments c,posts p#c.PostId=p.Id#c.Score,=,0#134887
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1279575612,c.CreationDate,<=,1410536586,p.CommentCount,<=,11#123397
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.AnswerCount,>=,0,p.CreationDate,<=,1410594444#90649
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280350503,p.PostTypeId,=,2#83145
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1239523985,p.Score,>=,-1,p.Score,<=,19,p.AnswerCount,>=,0,p.CommentCount,<=,11#82156
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1233609046,p.Score,<=,17,p.ViewCount,<=,3716,p.AnswerCount,<=,6#86753
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,3407#87668
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409678368,p.PostTypeId,=,1,p.Score,<=,18,p.ViewCount,>=,0,p.ViewCount,<=,5593#86800
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409919893,p.Score,>=,-1,p.Score,<=,27,p.AnswerCount,>=,0#88438
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280205759,c.CreationDate,<=,1410195550,p.PostTypeId,=,2,p.Score,>=,-2#82573
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,<=,15,p.CreationDate,>=,1260039970#85926
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2#83586
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CreationDate,>=,1281533899,p.CreationDate,<=,1409154204#88162
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410310243,p.PostTypeId,=,2#83262
comments c,posts p#c.PostId=p.Id#p.AnswerCount,<=,3#86335
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410174334,p.AnswerCount,>=,0#90057
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1278849154,p.ViewCount,<=,4254,p.CommentCount,<=,10,p.CreationDate,>=,1283548573#79120
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409740229,p.CommentCount,<=,19#170078
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279714854,p.AnswerCount,>=,0,p.AnswerCount,<=,6#89615
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CreationDate,<=,1409664056#133337
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CommentCount,<=,17,p.CreationDate,>=,1281423777,p.CreationDate,<=,1410309479#130374
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,-2,p.AnswerCount,<=,5#88919
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,<=,122,p.AnswerCount,>=,0,p.AnswerCount,<=,14#90531
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1#173179
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1408450301,p.AnswerCount,>=,0,p.CommentCount,<=,11#81318
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,29,p.ViewCount,<=,5189,p.CreationDate,>=,1279576132#87178
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409402947#171545
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280262257,c.CreationDate,<=,1410178273,p.Score,>=,-4,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CreationDate,>=,1279578672#89670
comments c,posts p#c.PostId=p.Id#p.AnswerCount,<=,6,p.CreationDate,>=,1282792905#89000
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.Score,<=,27#170982
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.CreationDate,>=,1281072786,p.CreationDate,<=,1410450452#89861
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410404011,p.PostTypeId,=,2,p.CreationDate,<=,1410484245#83389
comments c,posts p#c.PostId=p.Id#p.Score,<=,12,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,11#80215
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280868563,p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,30,p.AnswerCount,>=,0#89129
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279569675,c.CreationDate,<=,1410056072,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,12#84793
comments c,posts p#c.PostId=p.Id##174305
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410297249,p.PostTypeId,=,2#83254
