comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,2472,p.CreationDate,>=,1284336810,p.CreationDate,<=,1410462607#85292
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.AnswerCount,<=,5,p.FavoriteCount,>=,0#30213
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280342651,p.CommentCount,>=,0,p.CommentCount,<=,17#170446
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,2352,p.FavoriteCount,>=,0#27668
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,5#66260
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,=,0,p.FavoriteCount,>=,0#1729
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.FavoriteCount,=,0,p.CreationDate,<=,1409749455#2107
comments c,posts p#c.PostId=p.Id#p.Score,<=,55,p.CommentCount,<=,17,p.FavoriteCount,>=,0#30722
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280770365,p.AnswerCount,<=,4,p.CommentCount,>=,0#88157
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.Score,<=,18,p.ViewCount,=,85#344
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282923048,c.CreationDate,<=,1409602666,p.ViewCount,>=,0#88535
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409821645,p.AnswerCount,>=,0,p.AnswerCount,<=,6#88664
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.ViewCount,<=,55237,p.AnswerCount,<=,42#67035
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279953674,c.CreationDate,<=,1409254827,p.PostTypeId,=,2#82061
comments c,posts p#c.PostId=p.Id#p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5#28390
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281611301,c.CreationDate,<=,1410529636,p.FavoriteCount,>=,0#31145
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,21#31056
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279633331,c.CreationDate,<=,1410318198,p.AnswerCount,<=,6#89224
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,7990#89679
comments c,posts p#c.PostId=p.Id#p.AnswerCount,=,0,p.FavoriteCount,>=,0,p.CreationDate,>=,1284402923#4977
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409583937,p.Score,>=,-3,p.Score,<=,26#169307
comments c,posts p#c.PostId=p.Id#p.CommentCount,<=,12,p.CreationDate,>=,1279568104,p.CreationDate,<=,1408033027#158552
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280251353,c.CreationDate,<=,1410537870,p.PostTypeId,=,1#90319
comments c,posts p#c.PostId=p.Id#p.Score,<=,85,p.FavoriteCount,>=,0,p.FavoriteCount,<=,9#30057
comments c,posts p#c.PostId=p.Id#p.Score,<=,26,p.AnswerCount,=,0,p.CommentCount,>=,0#29880
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410595681,p.Score,<=,13#130340
comments c,posts p#c.PostId=p.Id#p.Score,<=,22,p.AnswerCount,>=,0,p.AnswerCount,<=,3#86049
comments c,posts p#c.PostId=p.Id#p.Score,>=,-6,p.FavoriteCount,>=,0,p.CreationDate,<=,1408717809#31246
comments c,posts p#c.PostId=p.Id#p.Score,>=,-3,p.AnswerCount,>=,0,p.CommentCount,<=,17#88985
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,3#64344
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410392566,p.CommentCount,=,1,p.FavoriteCount,<=,6#1860
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,<=,8341,p.CreationDate,<=,1410622338#89706
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7#29312
comments c,posts p#c.PostId=p.Id#p.Score,<=,31,p.AnswerCount,>=,0,p.CreationDate,<=,1409496400#88689
comments c,posts p#c.PostId=p.Id#p.Score,<=,65,p.AnswerCount,>=,0,p.CommentCount,>=,0#90473
comments c,posts p#c.PostId=p.Id#p.Score,=,6,p.CreationDate,>=,1279572747,p.CreationDate,<=,1410002827#7232
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,<=,4,p.CreationDate,<=,1410368913#65494
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CommentCount,>=,0,p.CreationDate,>=,1279573456#90565
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.CommentCount,<=,9#57627
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0#90677
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CreationDate,>=,1280208974,p.CreationDate,<=,1410123514#133424
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.Score,>=,-1,p.Score,<=,48#82523
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280960795,p.PostTypeId,=,1,p.ViewCount,>=,0#90270
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CommentCount,>=,0,p.CreationDate,>=,1280910054#133724
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.Score,<=,30,p.FavoriteCount,>=,0#30784
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1282660082,c.CreationDate,<=,1409789639#131904
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410404011,p.CommentCount,>=,0,p.CommentCount,<=,21#172208
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,34780,p.FavoriteCount,>=,0#31492
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.AnswerCount,<=,3,p.CreationDate,<=,1410553433#86287
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281013424,c.CreationDate,<=,1410096157,p.ViewCount,>=,0#89557
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410631930,p.AnswerCount,=,0,p.FavoriteCount,=,0#606
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.Score,>=,0#66182
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.FavoriteCount,<=,6#20951
comments c,posts p#c.PostId=p.Id#c.CreationDate,=,1374276716,p.Score,>=,0,p.Score,<=,14#1
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,1724,p.CommentCount,>=,0,p.CreationDate,>=,1279897360#83681
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410355157,p.PostTypeId,=,2,p.CreationDate,<=,1409664226#82758
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.ViewCount,>=,0,p.AnswerCount,<=,4#65716
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,9#78702
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0#90677
comments c,posts p#c.PostId=p.Id#c.CreationDate,=,1381936578,p.Score,>=,-6,p.Score,<=,47#1
comments c,posts p#c.PostId=p.Id#c.Score,=,1,c.CreationDate,<=,1410643872,p.ViewCount,=,19#29
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281026347,c.CreationDate,<=,1410114532,p.PostTypeId,=,1#89584
comments c,posts p#c.PostId=p.Id#p.Score,<=,17,p.CreationDate,>=,1279566987,p.CreationDate,<=,1410526743#169433
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409752542,p.Score,<=,52,p.AnswerCount,<=,3#85198
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,9#30057
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.AnswerCount,>=,0,p.CreationDate,<=,1410594444#90649
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.Score,<=,16,p.FavoriteCount,<=,11#29307
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.PostTypeId,=,1,p.CommentCount,<=,10#13346
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CreationDate,>=,1281533899,p.CreationDate,<=,1409154204#88162
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1285944885,p.AnswerCount,<=,8,p.FavoriteCount,<=,9#29224
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,23#22188
comments c,posts p#c.PostId=p.Id#p.AnswerCount,=,0,p.CommentCount,>=,0,p.CommentCount,<=,17#29594
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279714854,p.AnswerCount,>=,0,p.AnswerCount,<=,6#89615
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1280972023,p.PostTypeId,=,1#66803
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,-2,p.AnswerCount,<=,5#88919
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1408450301,p.AnswerCount,>=,0,p.CommentCount,<=,11#81318
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410645337,p.FavoriteCount,>=,0#22415
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.CreationDate,>=,1281072786,p.CreationDate,<=,1410450452#89861
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410404011,p.PostTypeId,=,2,p.CreationDate,<=,1410484245#83389
comments c,posts p#c.PostId=p.Id#p.Score,<=,16,p.ViewCount,>=,0,p.ViewCount,<=,8989#88271
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CommentCount,<=,13,p.FavoriteCount,<=,30#20884
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.CreationDate,>=,1281537426#66585
comments c,posts p#c.PostId=p.Id#p.Score,=,4,p.AnswerCount,<=,21,p.FavoriteCount,>=,0#3330
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280177267,c.CreationDate,<=,1410653963,p.PostTypeId,=,2#83263
comments c,posts p#c.PostId=p.Id#p.Score,>=,-4,p.Score,<=,19,p.AnswerCount,<=,5#88432
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280088150,p.PostTypeId,=,1,p.AnswerCount,>=,0#90504
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.FavoriteCount,<=,10,p.CreationDate,>=,1279619445#5044
comments c,posts p#c.PostId=p.Id#p.Score,=,3,p.ViewCount,>=,0,p.CreationDate,<=,1410234641#9453
comments c,posts p#c.PostId=p.Id#p.Score,>=,-2,p.Score,<=,26,p.CreationDate,>=,1279915671#170797
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,4018,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4#26766
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.Score,>=,-1,p.AnswerCount,<=,5#14144
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410628154,p.ViewCount,>=,0,p.ViewCount,<=,2905#86865
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.ViewCount,<=,1765,p.AnswerCount,<=,12#83360
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279671326,p.AnswerCount,<=,5,p.CommentCount,<=,8#73492
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CommentCount,>=,0,p.FavoriteCount,<=,5#28390
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.Score,>=,-1,p.Score,<=,51#24669
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,=,1,p.AnswerCount,>=,0#20343
comments c,posts p#c.PostId=p.Id#p.Score,<=,20,p.FavoriteCount,>=,0,p.CreationDate,<=,1410519462#30225
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,10228#66665
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1285018119,p.CreationDate,>=,1286271559,p.CreationDate,<=,1407965441#163836
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280322812,c.CreationDate,<=,1410538053,p.CommentCount,=,16#1232
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,<=,3,p.FavoriteCount,<=,24#20173
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,3#64344
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,<=,28,p.AnswerCount,>=,0#66693
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,6283,p.CommentCount,<=,19,p.CreationDate,<=,1410524967#88275
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.ViewCount,<=,3730,p.CommentCount,<=,14#13620
comments c,posts p#c.PostId=p.Id#p.Score,<=,17,p.CommentCount,>=,0,p.FavoriteCount,>=,0#29777
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,<=,7,p.CreationDate,=,1342616845#12
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,9271,p.FavoriteCount,<=,3#25904
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.ViewCount,>=,0,p.CommentCount,<=,10#59992
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279589382,p.AnswerCount,>=,0,p.FavoriteCount,>=,0#31552
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0#29284
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.ViewCount,<=,963,p.CommentCount,>=,0#59172
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410378124,p.AnswerCount,<=,4,p.CommentCount,>=,0#88014
comments c,posts p#c.PostId=p.Id#p.Score,<=,14,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4#27056
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280342707,c.CreationDate,<=,1410555381,p.ViewCount,>=,0#90326
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,<=,7#27071
comments c,posts p#c.PostId=p.Id#p.Score,<=,16,p.CommentCount,>=,0,p.CommentCount,<=,15#164279
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410628605,p.AnswerCount,>=,0,p.AnswerCount,<=,3#86300
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,5546,p.CommentCount,>=,0,p.FavoriteCount,>=,0#30120
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CreationDate,>=,1280509122,p.CreationDate,<=,1410316017#133453
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CommentCount,>=,0,p.CreationDate,<=,1409447919#89268
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410360760,p.AnswerCount,>=,0,p.CreationDate,>=,1279573295#90186
comments c,posts p#c.PostId=p.Id#p.CommentCount,>=,0,p.CommentCount,<=,10,p.FavoriteCount,>=,0#27722
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.ViewCount,<=,4699,p.CreationDate,>=,1279903010#88001
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279802281,c.CreationDate,<=,1410098573,p.PostTypeId,=,1#89880
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281351386,p.ViewCount,>=,0,p.CreationDate,<=,1410651965#90200
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1409913536,p.Score,=,1,p.AnswerCount,<=,4#20104
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,15823,p.AnswerCount,<=,3#86199
comments c,posts p#c.PostId=p.Id#p.AnswerCount,=,0,p.CommentCount,>=,0,p.CommentCount,<=,12#28632
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.CommentCount,<=,10,p.FavoriteCount,<=,8#26206
comments c,posts p#c.PostId=p.Id#p.Score,<=,34,p.ViewCount,<=,3981,p.FavoriteCount,=,0#2115
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279620710,p.AnswerCount,<=,7,p.FavoriteCount,<=,17#30537
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,>=,-3,p.Score,<=,50#134402
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410635129,p.Score,>=,-3,p.CreationDate,>=,1280324947#172657
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281995747,p.Score,<=,8,p.CommentCount,<=,14#151628
comments c,posts p#c.PostId=p.Id#c.Score,=,2,p.ViewCount,>=,0,p.FavoriteCount,=,0#111
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.CommentCount,>=,0,p.CreationDate,<=,1409542384#133134
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280045288,c.CreationDate,<=,1410574651,p.PostTypeId,=,1#90455
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.FavoriteCount,<=,16,p.CreationDate,<=,1410251933#30775
comments c,posts p#c.PostId=p.Id#p.Score,<=,27,p.ViewCount,>=,0,p.AnswerCount,>=,0#89852
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7#29469
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410230220,p.Score,=,5,p.CommentCount,<=,11#8581
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280248539,c.CreationDate,<=,1410252216,p.Score,<=,18#168732
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279840541,p.ViewCount,<=,5287,p.CreationDate,<=,1409968915#88242
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.PostTypeId,=,2,p.CommentCount,<=,8#8715
comments c,posts p#c.PostId=p.Id#c.Score,=,3,p.ViewCount,<=,5812,p.CommentCount,>=,0#2030
comments c,posts p#c.PostId=p.Id#p.AnswerCount,<=,3,p.CreationDate,>=,1280946922,p.CreationDate,<=,1410320945#85772
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.AnswerCount,<=,4#65716
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.FavoriteCount,<=,1,p.CreationDate,<=,1410493140#17271
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280891812,c.CreationDate,<=,1410529205,p.ViewCount,<=,6956#89032
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.FavoriteCount,<=,8,p.CreationDate,>=,1280865630#21273
comments c,posts p#c.PostId=p.Id#p.ViewCount,<=,3418,p.CommentCount,>=,0,p.CommentCount,<=,11#81229
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.FavoriteCount,>=,0#22415
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.ViewCount,<=,8460,p.CommentCount,<=,11#83106
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,2#17141
comments c,posts p#c.PostId=p.Id#p.Score,<=,20,p.FavoriteCount,>=,0,p.CreationDate,<=,1408378708#29767
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280631537,p.PostTypeId,=,1,p.CommentCount,<=,25#89973
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,7902#66508
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410635950,p.Score,=,-1#1032
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,>=,0,p.CreationDate,>=,1279702931#66943
comments c,posts p#c.PostId=p.Id#p.Score,=,6,p.FavoriteCount,<=,4,p.CreationDate,>=,1280188104#2043
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.FavoriteCount,<=,4,p.CreationDate,<=,1409173047#19816
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.CommentCount,<=,10,p.FavoriteCount,<=,21#27237
comments c,posts p#c.PostId=p.Id#p.Score,<=,16,p.ViewCount,<=,25962,p.FavoriteCount,<=,6#28511
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1408676734,p.FavoriteCount,>=,0,p.FavoriteCount,<=,10#29882
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280189371,c.CreationDate,<=,1410518405,p.AnswerCount,<=,2#80397
comments c,posts p#c.PostId=p.Id#p.Score,<=,13,p.CreationDate,>=,1281103801,p.CreationDate,<=,1410233456#164639
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,2,p.Score,>=,-1#67502
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1279638378,p.ViewCount,>=,0#67015
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CommentCount,<=,12,p.CreationDate,<=,1409477821#84155
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.FavoriteCount,<=,11,p.CreationDate,<=,1410621961#30422
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.AnswerCount,<=,4,p.CreationDate,>=,1279568925#88318
comments c,posts p#c.PostId=p.Id#p.Score,<=,110,p.CommentCount,>=,0,p.CreationDate,<=,1409634804#172157
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.Score,>=,0,p.ViewCount,>=,0#14261
comments c,posts p#c.PostId=p.Id#p.FavoriteCount,>=,0,p.CreationDate,>=,1283276515,p.CreationDate,<=,1409521070#30567
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1284472266,p.FavoriteCount,>=,0,p.FavoriteCount,<=,11#29804
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,2,p.CreationDate,>=,1233584671,p.CreationDate,<=,1410145269#83200
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281730067,p.PostTypeId,=,2,p.Score,<=,28#81372
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410505723,p.AnswerCount,>=,0,p.CommentCount,>=,0#90520
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,=,0,p.FavoriteCount,>=,0#3824
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.CommentCount,<=,14,p.CreationDate,>=,1279607327#87284
comments c,posts p#c.PostId=p.Id#c.Score,=,3,p.FavoriteCount,>=,0,p.CreationDate,<=,1410471059#889
comments c,posts p#c.PostId=p.Id#p.Score,<=,10,p.CommentCount,>=,0,p.FavoriteCount,<=,6#26818
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1280251353,p.ViewCount,>=,0#66917
