posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-1,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,<=,2,u.Reputation,>=,1,u.Reputation,<=,151,u.CreationDate,>=,1280244572,u.CreationDate,<=,1410402161#5679
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,2,p.Score,=,1,p.CreationDate,>=,1280803553,u.Reputation,<=,6431,u.Views,>=,0,u.Views,<=,357,u.DownVotes,<=,0,u.CreationDate,>=,1280937113,u.CreationDate,<=,1410114585#4045
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,16,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,p.CreationDate,>=,1279626205,p.CreationDate,<=,1410201139,u.Reputation,>=,1,u.UpVotes,<=,18#7655
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,2,p.CommentCount,>=,0,p.CommentCount,<=,21,p.CreationDate,>=,1283726499,p.CreationDate,<=,1410066000,u.DownVotes,>=,0,u.DownVotes,<=,35,u.CreationDate,>=,1287066562,u.CreationDate,<=,1408951750#27741
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-3,p.Score,<=,12,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,<=,22,u.Reputation,>=,1,u.UpVotes,<=,13,u.CreationDate,<=,1409186615#7175
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.Score,<=,15,p.CommentCount,<=,10,p.CreationDate,>=,1279584947,u.Views,>=,0,u.DownVotes,<=,0,u.UpVotes,<=,26,u.CreationDate,>=,1285023256,u.CreationDate,<=,1404814509#38781
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,>=,1281012465,p.CreationDate,<=,1410005500,u.Views,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,449,u.CreationDate,>=,1281469590#11459
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,28,p.ViewCount,>=,0,p.ViewCount,<=,3786,p.CreationDate,<=,1410212616,u.Reputation,>=,1,u.Reputation,<=,172,u.CreationDate,>=,1294698448#27134
posts p,users u#p.OwnerUserId=u.Id#p.Score,=,2,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,10,p.CreationDate,>=,1279611034,u.Views,<=,266,u.DownVotes,<=,1,u.CreationDate,>=,1279574969,u.CreationDate,<=,1409155028#5967
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,17,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7,u.Reputation,<=,11489,u.Views,>=,0,u.Views,<=,61,u.DownVotes,=,0,u.UpVotes,>=,0,u.CreationDate,>=,1281002594#8359
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.AnswerCount,>=,0,p.AnswerCount,<=,5,u.Reputation,<=,224,u.DownVotes,>=,0,u.DownVotes,<=,1,u.UpVotes,>=,0,u.CreationDate,>=,1284617075,u.CreationDate,<=,1409405016#29712
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,<=,12,p.AnswerCount,>=,0,p.AnswerCount,<=,6,p.CommentCount,<=,16,p.FavoriteCount,>=,0,p.FavoriteCount,<=,9,u.DownVotes,<=,0,u.UpVotes,<=,8#6715
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,11458,p.AnswerCount,<=,4,p.CommentCount,<=,10,p.FavoriteCount,<=,3,u.DownVotes,>=,0,u.DownVotes,<=,5,u.CreationDate,>=,1288996945#8940
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,<=,3,p.FavoriteCount,>=,0,p.CreationDate,>=,1283520115,p.CreationDate,<=,1410095604,u.Reputation,>=,1,u.Reputation,<=,2571,u.Views,<=,255,u.UpVotes,>=,0,u.UpVotes,<=,20#7914
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,21,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,p.CreationDate,>=,1279580430,u.DownVotes,<=,0#9544
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,=,333,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0,p.CommentCount,<=,10,p.FavoriteCount,<=,4,p.CreationDate,>=,1281377781,p.CreationDate,<=,1409986868,u.Views,=,0#1
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-5,p.Score,<=,61,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0,p.CreationDate,>=,1279569403,p.CreationDate,<=,1408568103,u.Reputation,>=,1,u.DownVotes,<=,0#33950
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,>=,0,p.CommentCount,<=,10,p.FavoriteCount,>=,0,p.FavoriteCount,<=,14,u.Reputation,<=,659,u.Views,>=,0,u.Views,<=,45,u.DownVotes,<=,0,u.CreationDate,<=,1406801400#8005
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.Score,<=,18,p.ViewCount,<=,4699,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,p.CreationDate,<=,1410543101#11153
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,46,p.ViewCount,<=,8833,p.CommentCount,<=,13,p.CreationDate,>=,1279637251,p.CreationDate,<=,1409422813,u.DownVotes,<=,6,u.UpVotes,>=,0,u.CreationDate,>=,1279773486,u.CreationDate,<=,1406363768#37671
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-2,p.ViewCount,<=,2189,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1281003467,u.Views,>=,0,u.Views,<=,34,u.DownVotes,<=,0#7023
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.Score,<=,13,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,u.Views,=,0,u.DownVotes,=,0,u.UpVotes,>=,0,u.UpVotes,<=,51,u.CreationDate,>=,1280908870#742
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.ViewCount,<=,2326,p.AnswerCount,<=,2,p.FavoriteCount,>=,0,p.FavoriteCount,<=,14,p.CreationDate,<=,1410083757,u.UpVotes,>=,0,u.UpVotes,<=,7,u.CreationDate,>=,1289230496#5321
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-2,p.Score,<=,20,p.ViewCount,>=,0,p.ViewCount,<=,4007,p.AnswerCount,>=,0,p.AnswerCount,<=,11,p.CommentCount,>=,0,u.UpVotes,>=,0#41009
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.Score,<=,61,p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,<=,12,u.Views,=,0,u.UpVotes,>=,0,u.UpVotes,<=,237#743
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.ViewCount,<=,3130,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,u.Reputation,>=,1,u.DownVotes,>=,0,u.DownVotes,<=,1,u.CreationDate,>=,1279570587#9020
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,60,p.ViewCount,<=,7167,p.CommentCount,>=,0,p.CommentCount,<=,13,p.FavoriteCount,>=,0,p.CreationDate,>=,1284482606,u.DownVotes,=,0,u.CreationDate,>=,1280221748,u.CreationDate,<=,1409416009#9339
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,<=,6,p.CommentCount,>=,0,p.CommentCount,<=,11,p.CreationDate,>=,1280492145,p.CreationDate,<=,1410480212,u.Views,<=,582,u.DownVotes,>=,0,u.UpVotes,<=,7,u.CreationDate,>=,1280866892#27499
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,34,p.ViewCount,>=,0,p.CommentCount,<=,17,p.FavoriteCount,<=,30,u.Views,<=,26,u.DownVotes,>=,0,u.DownVotes,<=,1#7506
posts p,users u#p.OwnerUserId=u.Id#p.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,2985,p.AnswerCount,<=,2,u.Reputation,<=,413,u.Views,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,23,u.CreationDate,>=,1279567466#9601
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.Score,<=,50,p.CommentCount,>=,0,p.CommentCount,<=,14,p.FavoriteCount,>=,0,p.FavoriteCount,<=,18,u.Reputation,<=,408,u.Views,<=,23,u.DownVotes,<=,12#7220
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,44,p.ViewCount,<=,18145,p.AnswerCount,<=,3,p.CommentCount,<=,17,p.FavoriteCount,>=,0,p.FavoriteCount,<=,9,p.CreationDate,>=,1289780889,p.CreationDate,<=,1410555337,u.CreationDate,>=,1288633173#10131
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,18,p.FavoriteCount,>=,0,p.FavoriteCount,<=,9,p.CreationDate,>=,1281093060,p.CreationDate,<=,1408672818,u.Reputation,<=,665,u.Views,>=,0#9950
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,>=,0,p.FavoriteCount,<=,6,u.Reputation,>=,1,u.Reputation,<=,1088,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,121,u.CreationDate,>=,1280183884,u.CreationDate,<=,1410236320#9093
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,<=,3,p.CommentCount,>=,0,p.CommentCount,<=,13,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,<=,1409848005,u.Views,=,1,u.DownVotes,>=,0,u.UpVotes,=,0#602
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.Score,<=,17,p.AnswerCount,>=,0,p.CommentCount,<=,9,p.FavoriteCount,>=,0,p.CreationDate,>=,1280291045,p.CreationDate,<=,1410334867,u.Reputation,>=,1,u.DownVotes,<=,0#9390
posts p,users u#p.OwnerUserId=u.Id#p.CreationDate,>=,1280349813,p.CreationDate,<=,1410462008,u.Reputation,>=,1,u.Reputation,<=,6216,u.Views,>=,0,u.Views,<=,248,u.DownVotes,<=,12,u.CreationDate,>=,1281887253,u.CreationDate,<=,1409162413#56889
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.Score,<=,23,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,p.CreationDate,>=,1279628730,p.CreationDate,<=,1410266079,u.Reputation,>=,1,u.Reputation,<=,1156#10916
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,17,p.CreationDate,>=,1285952895,u.Reputation,>=,1,u.Reputation,<=,257,u.Views,>=,0,u.Views,<=,8,u.UpVotes,=,0#18583
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-2,p.Score,<=,52,p.CreationDate,>=,1280976131,p.CreationDate,<=,1409878733,u.Reputation,=,101,u.Views,>=,0,u.Views,<=,10,u.DownVotes,<=,0,u.UpVotes,<=,260#513
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CreationDate,>=,1281663032,p.CreationDate,<=,1409762781,u.Reputation,>=,1,u.Reputation,<=,175,u.Views,>=,0,u.Views,<=,434#28383
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.ViewCount,<=,7137,p.AnswerCount,<=,10,p.CommentCount,>=,0,p.CommentCount,<=,15,p.FavoriteCount,>=,0,u.UpVotes,<=,19,u.CreationDate,>=,1285209630,u.CreationDate,<=,1409929623#7865
posts p,users u#p.OwnerUserId=u.Id#p.FavoriteCount,>=,0,p.FavoriteCount,<=,18,u.Reputation,>=,1,u.Reputation,<=,222,u.Views,>=,0,u.Views,<=,214,u.DownVotes,>=,0,u.DownVotes,<=,0,u.CreationDate,>=,1286498028#7352
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,16,p.CreationDate,>=,1279629343,u.Reputation,>=,1,u.Reputation,<=,258,u.Views,>=,0,u.DownVotes,<=,1,u.CreationDate,<=,1409083507#30987
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,<=,1120,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,u.Reputation,<=,166,u.DownVotes,=,0,u.UpVotes,=,0#2877
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,9,p.ViewCount,>=,0,p.ViewCount,<=,14181,p.FavoriteCount,=,0,p.CreationDate,<=,1410529501,u.Views,=,4,u.DownVotes,>=,0,u.DownVotes,<=,0,u.CreationDate,<=,1409336915#51
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-2,p.Score,<=,41,p.AnswerCount,<=,6,p.CreationDate,>=,1282030117,u.Views,<=,27,u.DownVotes,=,0,u.UpVotes,>=,0,u.UpVotes,<=,12#27325
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-4,p.Score,<=,22,p.AnswerCount,>=,0,p.FavoriteCount,<=,2,p.CreationDate,>=,1281533899,u.DownVotes,<=,11,u.UpVotes,>=,0,u.CreationDate,>=,1282251130,u.CreationDate,<=,1410183521#9024
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.CommentCount,>=,0,p.CommentCount,<=,16,p.FavoriteCount,>=,0,p.CreationDate,<=,1409584588,u.DownVotes,>=,0,u.DownVotes,<=,3,u.UpVotes,>=,0,u.CreationDate,>=,1280429237#10861
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.Score,<=,26,p.ViewCount,>=,0,p.ViewCount,<=,4619,u.Reputation,<=,166,u.DownVotes,>=,0,u.DownVotes,<=,3,u.UpVotes,=,0,u.CreationDate,<=,1408595006#16556
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-2,p.Score,<=,20,p.CommentCount,>=,0,p.CommentCount,<=,16,u.Views,>=,0,u.Views,<=,16,u.CreationDate,>=,1280278607,u.CreationDate,<=,1408601611#26088
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.Score,<=,50,p.CommentCount,<=,10,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,u.Reputation,<=,259,u.DownVotes,>=,0,u.DownVotes,<=,0,u.CreationDate,>=,1280171564#6989
posts p,users u#p.OwnerUserId=u.Id#p.CommentCount,>=,0,p.CommentCount,<=,11,p.FavoriteCount,<=,11,u.Views,>=,0,u.Views,<=,13,u.DownVotes,<=,0,u.UpVotes,>=,0,u.CreationDate,>=,1306983451,u.CreationDate,<=,1406732541#5048
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.ViewCount,<=,1909,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,<=,1410562151,u.Reputation,<=,286,u.Views,<=,94,u.UpVotes,<=,58#7343
posts p,users u#p.OwnerUserId=u.Id#p.FavoriteCount,>=,0,p.FavoriteCount,<=,135,p.CreationDate,>=,1280180129,u.Reputation,>=,1,u.Reputation,<=,402,u.Views,>=,0,u.Views,<=,76,u.DownVotes,<=,8,u.UpVotes,<=,4#5883
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-2,p.ViewCount,>=,0,p.ViewCount,<=,2076,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CreationDate,>=,1287117869,u.Reputation,<=,246,u.Views,>=,0,u.DownVotes,>=,0#30144
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,9,p.AnswerCount,<=,4,p.FavoriteCount,<=,17,p.CreationDate,>=,1279743062,u.DownVotes,>=,0,u.DownVotes,<=,4,u.CreationDate,<=,1409254740#10165
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.Score,<=,22,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,8,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,29,u.CreationDate,>=,1279653058#32349
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.CommentCount,<=,13,p.FavoriteCount,>=,0,p.FavoriteCount,<=,8,p.CreationDate,>=,1279590312,u.Views,<=,97,u.UpVotes,>=,0,u.CreationDate,>=,1289980493,u.CreationDate,<=,1407600883#9115
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,<=,30,p.ViewCount,<=,4043,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.FavoriteCount,>=,0,p.CreationDate,>=,1279576132,u.Views,>=,0,u.CreationDate,>=,1317472089#7945
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-8,p.Score,<=,14,p.ViewCount,>=,0,p.ViewCount,<=,3510,p.AnswerCount,<=,4,p.FavoriteCount,>=,0,u.Views,>=,0,u.Views,<=,190,u.CreationDate,<=,1410341290#10081
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,<=,16090,p.AnswerCount,>=,0,p.AnswerCount,<=,8,p.FavoriteCount,<=,54,u.Reputation,<=,900,u.Views,>=,0,u.DownVotes,>=,0,u.DownVotes,<=,0,u.UpVotes,>=,0#9515
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.Score,<=,50,p.AnswerCount,>=,0,p.CreationDate,>=,1282344051,p.CreationDate,<=,1410304579,u.Reputation,>=,1,u.Reputation,<=,149,u.Views,>=,0,u.DownVotes,>=,0#26848
posts p,users u#p.OwnerUserId=u.Id#p.CommentCount,<=,16,p.FavoriteCount,>=,0,u.Views,>=,0,u.Views,<=,34,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,28,u.CreationDate,>=,1279575287,u.CreationDate,<=,1406011201#7389
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,12,u.Reputation,>=,1,u.Reputation,<=,3359,u.UpVotes,>=,0,u.UpVotes,<=,7,u.CreationDate,<=,1410269524#27521
