comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410573841,p.CommentCount,<=,17,p.FavoriteCount,<=,39,p.CreationDate,>=,1279904752,p.CreationDate,<=,1410651939#21682
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,2923,p.CommentCount,>=,0,p.CommentCount,<=,11,p.FavoriteCount,>=,0#18639
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CreationDate,>=,1279566883#86915
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,<=,6,p.CommentCount,>=,0,p.CommentCount,<=,12,p.CreationDate,>=,1282784213,p.CreationDate,<=,1409458997#60994
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,10,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1281390908#24745
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,22,p.CreationDate,<=,1409882027#29999
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1409970750,p.Score,<=,41,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.CreationDate,<=,1410621423#66279
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1280983624,c.CreationDate,<=,1409778649,p.ViewCount,<=,8276,p.CommentCount,>=,0,p.CommentCount,<=,16#63800
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,<=,20,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,<=,1410141372#30130
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279902600,p.Score,>=,-1,p.Score,<=,27,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CommentCount,<=,10#79841
comments c,posts p#c.PostId=p.Id#p.Score,>=,-2,p.Score,<=,25,p.FavoriteCount,>=,0,p.FavoriteCount,<=,9,p.CreationDate,>=,1279568869,p.CreationDate,<=,1409787224#29713
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1278798229,c.CreationDate,<=,1409879648,p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,14,p.CreationDate,>=,1279583144#86422
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,=,1393337585,p.ViewCount,>=,0,p.ViewCount,<=,3251,p.AnswerCount,>=,0,p.CommentCount,>=,0#1
comments c,posts p#c.PostId=p.Id#c.Score,=,1,c.CreationDate,>=,1280169421,c.CreationDate,<=,1409771436,p.ViewCount,<=,1690,p.CreationDate,>=,1285214223,p.CreationDate,<=,1410345266#13016
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,=,1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,14,p.CreationDate,>=,1279604148,p.CreationDate,<=,1410372852#8438
comments c,posts p#c.PostId=p.Id#p.Score,=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,10,p.CommentCount,>=,0,p.CommentCount,<=,13,p.CreationDate,<=,1410465195#20629
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,14,p.FavoriteCount,>=,0,p.FavoriteCount,<=,2#22521
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,4027,p.AnswerCount,<=,5,p.CommentCount,<=,11,p.FavoriteCount,<=,11#25980
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,9,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6#17341
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,<=,4024,p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.FavoriteCount,<=,7,p.CreationDate,<=,1409817636#27792
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410311183,p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7#29400
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.Score,=,0,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,27#1729
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1409934544,p.ViewCount,>=,0,p.ViewCount,<=,6761,p.AnswerCount,>=,0,p.AnswerCount,<=,6#65357
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1279828297,p.AnswerCount,<=,3,p.CommentCount,>=,0,p.CommentCount,<=,15,p.FavoriteCount,<=,3#17277
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,>=,0,p.Score,<=,25,p.ViewCount,>=,0,p.CreationDate,>=,1288315889,p.CreationDate,<=,1410435509#64363
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.ViewCount,<=,2001,p.CommentCount,>=,0,p.CommentCount,<=,11,p.CreationDate,>=,1279572036#58263
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279840541,p.Score,>=,0,p.Score,<=,40,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,>=,0#27710
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279906927,c.CreationDate,<=,1409247138,p.AnswerCount,>=,0,p.AnswerCount,<=,21,p.FavoriteCount,>=,0,p.CreationDate,>=,1279726726#31012
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,<=,95,p.ViewCount,<=,41652,p.CommentCount,<=,14,p.FavoriteCount,>=,0,p.FavoriteCount,<=,22#21119
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280262257,c.CreationDate,<=,1410178273,p.Score,>=,-4,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CreationDate,>=,1279578672#89670
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279671326,c.CreationDate,<=,1410550743,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,1,p.CreationDate,<=,1410365523#17396
comments c,posts p#c.PostId=p.Id#p.Score,<=,12,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,11#80215
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1279940102,p.PostTypeId,=,1,p.Score,>=,0,p.ViewCount,>=,0,p.FavoriteCount,>=,0#22268
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,18,p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4#27232
comments c,posts p#c.PostId=p.Id#c.Score,=,2,p.ViewCount,>=,0,p.ViewCount,<=,5550,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4#1617
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,<=,24,p.ViewCount,>=,0,p.ViewCount,<=,8200,p.AnswerCount,=,5,p.FavoriteCount,>=,0#661
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,<=,18,p.ViewCount,<=,8602,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,18#29537
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410553682,p.ViewCount,<=,2980,p.AnswerCount,>=,0,p.AnswerCount,<=,7,p.CommentCount,>=,0,p.CreationDate,>=,1280321426#86441
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410632617,p.Score,<=,10,p.CommentCount,>=,0,p.CommentCount,<=,8,p.FavoriteCount,>=,0,p.FavoriteCount,<=,10#21554
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1409799438,p.ViewCount,<=,2594,p.FavoriteCount,>=,0,p.FavoriteCount,<=,8,p.CreationDate,<=,1409808067#19807
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279612129,c.CreationDate,<=,1410285238,p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,13,p.CommentCount,>=,0#86667
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,2,p.Score,>=,-1,p.Score,<=,9,p.CommentCount,>=,0,p.CommentCount,<=,12#58373
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410630988,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,7,p.CreationDate,>=,1280339028,p.CreationDate,<=,1409564182#67985
comments c,posts p#c.PostId=p.Id#p.Score,=,10,p.ViewCount,>=,0,p.ViewCount,<=,3511,p.CommentCount,>=,0,p.CommentCount,<=,17,p.CreationDate,<=,1407748128#707
comments c,posts p#c.PostId=p.Id#p.Score,=,2,p.ViewCount,>=,0,p.ViewCount,<=,4077,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7,p.CreationDate,<=,1409221498#4274
comments c,posts p#c.PostId=p.Id#p.Score,<=,21,p.ViewCount,>=,0,p.AnswerCount,<=,26,p.FavoriteCount,>=,0,p.CreationDate,>=,1280686471,p.CreationDate,<=,1409675994#29914
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279653846,c.CreationDate,<=,1410121779,p.ViewCount,>=,0,p.ViewCount,<=,4780,p.AnswerCount,<=,4,p.FavoriteCount,<=,4#26077
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,<=,19,p.ViewCount,>=,0,p.ViewCount,<=,16285,p.FavoriteCount,=,0,p.CreationDate,<=,1410407612#1559
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,>=,-1,p.Score,<=,28,p.ViewCount,>=,0,p.ViewCount,<=,7350,p.FavoriteCount,>=,0#21613
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.Score,<=,10,p.AnswerCount,<=,6,p.FavoriteCount,>=,0,p.CreationDate,>=,1282471378#19522
comments c,posts p#c.PostId=p.Id#c.Score,=,3,c.CreationDate,<=,1408927520,p.Score,<=,17,p.ViewCount,>=,0,p.ViewCount,<=,4306,p.CommentCount,>=,0#1924
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1239522348,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,3100,p.AnswerCount,<=,6#64729
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,9,p.CommentCount,>=,0,p.CommentCount,<=,15#86332
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1279590211,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,15,p.CreationDate,>=,1281304677#64543
comments c,posts p#c.PostId=p.Id#p.AnswerCount,>=,0,p.AnswerCount,<=,6,p.CommentCount,>=,0,p.CommentCount,<=,15,p.FavoriteCount,>=,0,p.FavoriteCount,<=,56#29477
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280412665,c.CreationDate,<=,1410537304,p.ViewCount,<=,3162,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CreationDate,>=,1280195475#85732
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.Score,<=,6,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,19,p.FavoriteCount,>=,0#22559
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1285533618,p.PostTypeId,=,1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,18,p.CreationDate,>=,1281429944,p.CreationDate,<=,1410163911#29982
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1409056827,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,1379,p.CreationDate,>=,1280236194#59846
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,<=,13,p.ViewCount,>=,0,p.ViewCount,<=,16604,p.AnswerCount,>=,0,p.FavoriteCount,>=,0#28589
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279904603,c.CreationDate,<=,1410646831,p.PostTypeId,=,1,p.Score,>=,-2,p.Score,<=,14,p.CreationDate,>=,1280174582#87571
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,=,1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,13,p.CreationDate,>=,1279646441,p.CreationDate,<=,1410027870#2876
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,<=,2962,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,12,p.CreationDate,>=,1279568719#28107
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281458992,p.Score,>=,0,p.ViewCount,>=,0,p.ViewCount,<=,2809,p.AnswerCount,>=,0,p.AnswerCount,<=,26#85041
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,9#56614
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,<=,9,p.FavoriteCount,<=,4,p.CreationDate,>=,1280412260#21487
comments c,posts p#c.PostId=p.Id#p.ViewCount,>=,0,p.AnswerCount,=,0,p.CommentCount,<=,13,p.FavoriteCount,<=,23,p.CreationDate,>=,1280177136,p.CreationDate,<=,1410556452#4863
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.PostTypeId,=,1,p.Score,<=,73,p.ViewCount,<=,7249,p.FavoriteCount,=,0,p.CreationDate,<=,1410255600#366
comments c,posts p#c.PostId=p.Id#p.Score,>=,-1,p.Score,<=,30,p.ViewCount,<=,2758,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4,p.CreationDate,<=,1410178041#25881
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.CommentCount,<=,12,p.CreationDate,>=,1283814556,p.CreationDate,<=,1408289647#81696
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1284571619,c.CreationDate,<=,1409677137,p.ViewCount,<=,9880,p.FavoriteCount,>=,0,p.CreationDate,>=,1280337248,p.CreationDate,<=,1410265834#29877
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1409976419,p.Score,>=,0,p.Score,<=,44,p.CommentCount,<=,11,p.FavoriteCount,>=,0#20031
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,>=,-3,p.Score,<=,30,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CreationDate,>=,1280197898#65988
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1282786553,c.CreationDate,<=,1409952973,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.CreationDate,>=,1279632160#65916
comments c,posts p#c.PostId=p.Id#p.Score,>=,-2,p.Score,<=,14,p.ViewCount,>=,0,p.ViewCount,<=,6220,p.CreationDate,>=,1279618462,p.CreationDate,<=,1410443262#86852
comments c,posts p#c.PostId=p.Id#c.Score,=,3,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,10#1844
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1279570981,p.PostTypeId,=,2,p.Score,>=,0,p.Score,<=,55,p.CreationDate,=,1387554658#1
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,6454,p.CommentCount,>=,0,p.CommentCount,<=,15#64288
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1280689786,p.PostTypeId,=,1,p.Score,>=,-1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,56#22141
comments c,posts p#c.PostId=p.Id#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,15,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,<=,1409144891#28880
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.Score,>=,-2,p.CommentCount,>=,0,p.CommentCount,<=,19,p.FavoriteCount,>=,0#22066
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.Score,<=,146,p.ViewCount,>=,0,p.ViewCount,<=,1532,p.AnswerCount,>=,0,p.AnswerCount,<=,7#81465
comments c,posts p#c.PostId=p.Id#p.Score,=,0,p.ViewCount,=,49,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,p.FavoriteCount,<=,8#13
comments c,posts p#c.PostId=p.Id#c.Score,=,3,p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,17,p.ViewCount,<=,5681,p.CommentCount,>=,0#1896
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410193722,p.Score,>=,-2,p.Score,<=,23,p.ViewCount,>=,0,p.ViewCount,<=,3117,p.CreationDate,>=,1285089593#85083
comments c,posts p#c.PostId=p.Id#c.Score,=,3,c.CreationDate,>=,1280891812,c.CreationDate,<=,1410637094,p.Score,>=,0,p.ViewCount,<=,13526,p.FavoriteCount,>=,0#831
comments c,posts p#c.PostId=p.Id#p.Score,=,0,p.ViewCount,<=,1429,p.CommentCount,>=,0,p.FavoriteCount,=,0,p.CreationDate,>=,1279800388,p.CreationDate,<=,1410454626#386
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,<=,14,p.ViewCount,>=,0,p.ViewCount,<=,3214,p.AnswerCount,>=,0,p.CommentCount,=,4#8763
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1279940102,p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CreationDate,<=,1410568304#86260
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410217683,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,2718,p.CommentCount,<=,10,p.CreationDate,<=,1409239605#76705
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1280960795,p.CommentCount,>=,0,p.CommentCount,<=,16,p.CreationDate,>=,1279607236,p.CreationDate,<=,1410628074#130739
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1280533316,c.CreationDate,<=,1410206078,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1279789116,p.CreationDate,<=,1410569491#28130
comments c,posts p#c.PostId=p.Id#c.CreationDate,<=,1410530300,p.AnswerCount,>=,0,p.AnswerCount,<=,6,p.FavoriteCount,>=,0,p.FavoriteCount,<=,8,p.CreationDate,<=,1409583139#29284
comments c,posts p#c.PostId=p.Id#c.Score,=,1,p.ViewCount,>=,0,p.ViewCount,<=,3766,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,10#12912
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,<=,1410423248,p.AnswerCount,>=,0,p.CommentCount,<=,11,p.FavoriteCount,>=,0,p.FavoriteCount,<=,32#20158
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1283577490,p.Score,>=,-1,p.ViewCount,<=,9824,p.CommentCount,<=,14,p.FavoriteCount,>=,0,p.FavoriteCount,<=,10#28013
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.PostTypeId,=,1,p.ViewCount,<=,4798,p.CommentCount,>=,0,p.CommentCount,<=,14,p.FavoriteCount,>=,0#20438
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1282819791,p.Score,>=,-1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,=,1#6430
comments c,posts p#c.PostId=p.Id#c.Score,=,0,c.CreationDate,>=,1280390422,c.CreationDate,<=,1409221915,p.AnswerCount,<=,10,p.FavoriteCount,<=,4,p.CreationDate,>=,1280216299#19691
comments c,posts p#c.PostId=p.Id#c.Score,=,0,p.Score,>=,0,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,<=,5#19143
comments c,posts p#c.PostId=p.Id#c.CreationDate,>=,1281711282,c.CreationDate,<=,1410386338,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,10,p.FavoriteCount,<=,16#26729
comments c,posts p#c.PostId=p.Id#p.Score,>=,0,p.Score,<=,128,p.CommentCount,>=,0,p.CommentCount,<=,11,p.CreationDate,>=,1280769314,p.CreationDate,<=,1409312163#153973
