posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-2,p.Score,<=,15,p.CommentCount,<=,9,p.FavoriteCount,<=,3,p.CreationDate,>=,1279646441,u.Reputation,>=,1,u.UpVotes,>=,0,u.CreationDate,<=,1408897906#10608
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,=,0,p.FavoriteCount,<=,3,p.CreationDate,>=,1280724022,p.CreationDate,<=,1410465074,u.Reputation,>=,1,u.Reputation,<=,378,u.Views,>=,0,u.Views,<=,39#1596
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.Score,<=,14,p.AnswerCount,=,0,p.CommentCount,>=,0,p.CommentCount,<=,23,u.Views,=,2,u.UpVotes,<=,66,u.CreationDate,<=,1408211605#1096
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,29,p.AnswerCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,p.FavoriteCount,<=,21,p.CreationDate,<=,1410263759,u.Views,<=,188,u.CreationDate,>=,1303395126#8810
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,<=,3613,p.CommentCount,>=,0,p.CommentCount,<=,16,p.FavoriteCount,>=,0,u.Reputation,>=,1,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,6#6220
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-2,p.Score,<=,27,p.ViewCount,<=,6436,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,p.CreationDate,>=,1279568548,p.CreationDate,<=,1410609698,u.DownVotes,<=,4#10006
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.AnswerCount,<=,3,p.CreationDate,<=,1408645183,u.Reputation,<=,141,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,25,u.CreationDate,<=,1409802329#24918
posts p,users u#p.OwnerUserId=u.Id#p.FavoriteCount,>=,0,p.FavoriteCount,<=,56,p.CreationDate,>=,1279790247,p.CreationDate,<=,1409211974,u.Reputation,>=,1,u.DownVotes,>=,0,u.DownVotes,<=,2,u.CreationDate,>=,1303915037#8704
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.Score,<=,29,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,u.Reputation,=,11,u.DownVotes,>=,0,u.UpVotes,<=,326#419
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.CommentCount,>=,0,p.CreationDate,>=,1279742620,p.CreationDate,<=,1408389818,u.Views,<=,18,u.DownVotes,<=,5,u.UpVotes,>=,0,u.UpVotes,<=,5#22863
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,=,567,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,u.Views,>=,0,u.Views,<=,26,u.DownVotes,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,44#5
posts p,users u#p.OwnerUserId=u.Id#p.FavoriteCount,>=,0,p.FavoriteCount,<=,30,u.Reputation,<=,195,u.Views,<=,22,u.UpVotes,>=,0,u.UpVotes,<=,33,u.CreationDate,>=,1295196578,u.CreationDate,<=,1409745737#6134
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.ViewCount,<=,9927,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.FavoriteCount,<=,4,u.Reputation,>=,1,u.UpVotes,=,1,u.CreationDate,>=,1280330617#787
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.CreationDate,<=,1410433715,u.Reputation,<=,386,u.Views,>=,0,u.Views,<=,140,u.UpVotes,>=,0,u.UpVotes,<=,23,u.CreationDate,<=,1410110125#31570
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,=,2,p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,23,u.Views,>=,0,u.DownVotes,>=,0,u.DownVotes,<=,0#1677
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,=,33,p.FavoriteCount,<=,7,p.CreationDate,>=,1279639238,u.Reputation,>=,1,u.Reputation,<=,192,u.Views,<=,48,u.UpVotes,>=,0,u.UpVotes,<=,57#26
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,<=,11,p.FavoriteCount,<=,3,p.CreationDate,>=,1280215459,u.Reputation,=,11,u.Views,<=,262,u.DownVotes,>=,0,u.UpVotes,>=,0#419
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-4,p.Score,<=,17,p.AnswerCount,<=,2,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7,u.Reputation,>=,1,u.Views,>=,0,u.Views,<=,95#8387
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,<=,2209,p.CommentCount,=,1,p.FavoriteCount,<=,8,p.CreationDate,>=,1287940561,p.CreationDate,<=,1408660744,u.Reputation,<=,128,u.DownVotes,>=,0,u.DownVotes,<=,0#840
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,2706,p.FavoriteCount,<=,10,p.CreationDate,>=,1283450870,u.Reputation,=,1,u.Views,>=,0,u.UpVotes,<=,10#230
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.AnswerCount,<=,6,p.CommentCount,>=,0,p.CommentCount,<=,8,p.FavoriteCount,<=,5,p.CreationDate,>=,1282743092,u.Views,<=,44,u.DownVotes,>=,0#7881
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.FavoriteCount,<=,7,u.Reputation,>=,1,u.Reputation,<=,44152,u.Views,<=,272,u.DownVotes,=,0,u.CreationDate,>=,1280906096,u.CreationDate,<=,1409697345#9197
posts p,users u#p.OwnerUserId=u.Id#p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CreationDate,>=,1282784213,p.CreationDate,<=,1410356323,u.Reputation,<=,420,u.Views,<=,83,u.DownVotes,>=,0,u.DownVotes,<=,0#32533
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,>=,0,p.AnswerCount,<=,4,p.FavoriteCount,>=,0,p.FavoriteCount,<=,18,u.Views,<=,14,u.DownVotes,>=,0,u.DownVotes,<=,7,u.UpVotes,<=,68#6010
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,29,p.AnswerCount,=,0,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,<=,1410505451,u.DownVotes,<=,1,u.UpVotes,<=,3#1192
posts p,users u#p.OwnerUserId=u.Id#p.FavoriteCount,=,0,p.CreationDate,>=,1279872923,p.CreationDate,<=,1410529501,u.Reputation,>=,1,u.Reputation,<=,467,u.Views,>=,0,u.UpVotes,>=,0,u.CreationDate,<=,1407258853#745
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,24,p.AnswerCount,>=,0,u.Reputation,>=,1,u.Reputation,<=,5134,u.Views,>=,0,u.Views,<=,31,u.UpVotes,>=,0,u.UpVotes,<=,31#30250
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-1,p.ViewCount,=,213,p.CommentCount,<=,15,p.CreationDate,>=,1283168893,p.CreationDate,<=,1410508054,u.Views,=,40,u.CreationDate,>=,1287434680#1
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,24,p.CommentCount,>=,0,u.Reputation,>=,1,u.Reputation,<=,517,u.Views,<=,165,u.CreationDate,<=,1409162413#35201
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,0,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.CommentCount,>=,0,u.Reputation,>=,1,u.Views,<=,16,u.DownVotes,=,0#26236
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.ViewCount,<=,1526,p.CommentCount,>=,0,p.CommentCount,<=,9,u.Reputation,=,1,u.DownVotes,>=,0,u.DownVotes,<=,1,u.UpVotes,<=,34#3317
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,<=,1409833642,u.Reputation,<=,366,u.Views,>=,0,u.UpVotes,>=,0,u.UpVotes,<=,374#9036
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-1,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,11,u.Reputation,>=,1,u.Reputation,<=,343,u.UpVotes,<=,65#8614
posts p,users u#p.OwnerUserId=u.Id#p.Score,<=,27,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,<=,15,p.FavoriteCount,>=,0,u.Reputation,>=,1,u.Reputation,<=,157,u.UpVotes,<=,8#5820
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,2,p.Score,>=,-1,p.Score,<=,29,p.CommentCount,<=,12,p.CreationDate,>=,1280431337,u.Reputation,<=,1406,u.DownVotes,<=,1,u.UpVotes,>=,0#14388
posts p,users u#p.OwnerUserId=u.Id#p.ViewCount,<=,7716,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,=,0,u.Reputation,>=,1,u.Reputation,<=,1161,u.Views,<=,26,u.CreationDate,>=,1280934655#606
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,-1,p.ViewCount,>=,0,p.ViewCount,<=,6880,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,11,p.FavoriteCount,<=,7,u.CreationDate,<=,1407756417#11839
posts p,users u#p.OwnerUserId=u.Id#p.Score,=,2,p.FavoriteCount,>=,0,p.FavoriteCount,<=,7,u.Reputation,>=,1,u.Reputation,<=,601,u.DownVotes,>=,0,u.DownVotes,<=,1,u.CreationDate,<=,1408033982#1656
posts p,users u#p.OwnerUserId=u.Id#p.Score,>=,0,p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,22,p.CreationDate,<=,1409782110,u.Reputation,>=,1,u.Views,<=,33,u.UpVotes,>=,0#30638
posts p,users u#p.OwnerUserId=u.Id#p.PostTypeId,=,1,p.Score,>=,-1,p.ViewCount,>=,0,p.ViewCount,<=,7286,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,=,1354145270,u.UpVotes,>=,0#1
