posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,-3,p.Score,<=,9,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,v.CreationDate,<=,1410480000,u.Reputation,>=,1,u.UpVotes,<=,12,u.CreationDate,<=,1408023050#9991796
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,29,p.AnswerCount,>=,0,p.AnswerCount,<=,13,p.FavoriteCount,>=,0,p.FavoriteCount,<=,11,pl.CreationDate,>=,1306387031,v.BountyAmount,>=,0,v.CreationDate,>=,1279670400,v.CreationDate,<=,1410566400,b.Date,<=,1410113061,u.Views,>=,0,u.DownVotes,<=,2,u.UpVotes,>=,0,u.CreationDate,<=,1410018707#30884338
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,ph.PostHistoryTypeId,=,5,b.Date,<=,1410459005,u.CreationDate,<=,1410402161#2262500980
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.FavoriteCount,<=,2,pl.LinkTypeId,=,1,pl.CreationDate,>=,1298551421,pl.CreationDate,<=,1410490766,ph.CreationDate,>=,1289374763,v.CreationDate,<=,1410480000,b.Date,>=,1280240624,u.Reputation,<=,118,u.CreationDate,<=,1410114585#363731
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,-6,p.Score,<=,17,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,<=,7,p.FavoriteCount,<=,65,p.CreationDate,<=,1409665366,pl.CreationDate,>=,1281350986,pl.CreationDate,<=,1409209774,b.Date,>=,1279571646,u.Reputation,>=,1,u.DownVotes,>=,0,u.DownVotes,<=,1#421687442
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,2,p.CommentCount,<=,10,p.FavoriteCount,<=,28,ph.PostHistoryTypeId,=,2,ph.CreationDate,<=,1400045060,b.Date,<=,1409683231,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,11442#5
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.ViewCount,>=,0,p.FavoriteCount,>=,0,pl.LinkTypeId,=,1,u.UpVotes,>=,0#14417746857
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.ViewCount,<=,9926,p.FavoriteCount,<=,37,pl.LinkTypeId,=,1,ph.CreationDate,>=,1279627196,ph.CreationDate,<=,1408376431,v.CreationDate,<=,1409616000,u.Reputation,>=,1,u.Reputation,<=,658#17571090
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.ViewCount,<=,8692,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CommentCount,<=,15,p.CreationDate,>=,1279567458,p.CreationDate,<=,1410202766,pl.LinkTypeId,=,1,pl.CreationDate,>=,1326197541,u.CreationDate,<=,1409563628#7930486145
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,>=,0,p.CreationDate,>=,1280492145,v.CreationDate,>=,1280188800,u.Views,>=,0,u.Views,<=,591#388989283
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,<=,46,p.ViewCount,<=,3898,p.FavoriteCount,>=,0,pl.LinkTypeId,=,1,ph.PostHistoryTypeId,=,5,ph.CreationDate,>=,1313667887,v.BountyAmount,>=,0,v.CreationDate,<=,1410393600,b.Date,>=,1280014114#68279118
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.AnswerCount,=,1,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1279569033,ph.PostHistoryTypeId,=,5,v.BountyAmount,>=,0,u.DownVotes,=,3,u.CreationDate,>=,1281477608,u.CreationDate,<=,1406234546#46782
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,-2,p.Score,<=,18,p.AnswerCount,>=,0,p.CommentCount,>=,0,ph.CreationDate,=,1400434205,u.Reputation,<=,706,u.Views,>=,0,u.UpVotes,<=,57#1
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,<=,14,p.ViewCount,>=,0,p.ViewCount,<=,1799,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CreationDate,>=,1280325706,p.CreationDate,<=,1410553433,ph.PostHistoryTypeId,=,3,ph.CreationDate,>=,1279907967,v.CreationDate,<=,1410393600,b.Date,>=,1292402880,u.UpVotes,<=,35,u.CreationDate,>=,1283480916,u.CreationDate,<=,1408428728#5277247
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,<=,1409330995,ph.CreationDate,<=,1410445096,v.BountyAmount,>=,0,v.CreationDate,<=,1410480000,u.Views,>=,0,u.Views,<=,81,u.UpVotes,<=,136#2698667
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.ViewCount,>=,0,p.ViewCount,<=,5855,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,<=,11,pl.LinkTypeId,=,1,ph.CreationDate,>=,1294923074,ph.CreationDate,<=,1403097691,v.BountyAmount,>=,0,u.Reputation,=,1,u.Views,<=,77,u.UpVotes,<=,497#35
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,2,p.Score,>=,-1,p.Score,<=,16,p.CommentCount,>=,0,p.CommentCount,<=,14,ph.CreationDate,>=,1297955893,v.BountyAmount,>=,0,v.CreationDate,>=,1280102400,b.Date,<=,1410186374,u.DownVotes,>=,0,u.UpVotes,>=,0,u.CreationDate,>=,1285857100,u.CreationDate,<=,1410606294#2258288
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.CreationDate,>=,1281916759,p.CreationDate,<=,1404943155,pl.CreationDate,<=,1403548589,ph.PostHistoryTypeId,=,2,ph.CreationDate,<=,1408617757,v.CreationDate,>=,1279670400,v.CreationDate,<=,1410134400,b.Date,>=,1280247224,u.Reputation,<=,1453,u.Views,>=,0#64541822
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,0,p.ViewCount,>=,0,p.CommentCount,<=,8,p.CreationDate,>=,1281093060,pl.LinkTypeId,=,1,b.Date,<=,1410378094,u.DownVotes,>=,0,u.DownVotes,<=,2,u.CreationDate,<=,1410220491#801857545
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.FavoriteCount,>=,0,p.FavoriteCount,<=,12,ph.PostHistoryTypeId,=,2,ph.CreationDate,>=,1307994532,v.BountyAmount,>=,0,v.BountyAmount,<=,100,v.CreationDate,>=,1279756800,v.CreationDate,<=,1410307200,u.Views,=,8,u.DownVotes,=,0#2273
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,<=,11,p.ViewCount,>=,0,p.ViewCount,<=,5593,p.CommentCount,>=,0,p.CommentCount,<=,15,p.FavoriteCount,>=,0,ph.PostHistoryTypeId,=,2,ph.CreationDate,>=,1281626215,v.BountyAmount,>=,0,v.BountyAmount,<=,100,b.Date,>=,1280235224,b.Date,<=,1409662414,u.Views,<=,17,u.UpVotes,<=,298#24482
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.ViewCount,<=,2060,p.CommentCount,>=,0,p.FavoriteCount,>=,0,pl.CreationDate,>=,1320738393,pl.CreationDate,<=,1406397325,ph.PostHistoryTypeId,=,5,ph.CreationDate,>=,1301232786,ph.CreationDate,<=,1408567734,v.BountyAmount,>=,0,v.CreationDate,>=,1279584000,v.CreationDate,<=,1410480000,b.Date,>=,1280183922,b.Date,<=,1410452303,u.DownVotes,<=,2,u.UpVotes,<=,11#24408
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,>=,0,p.AnswerCount,<=,8,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,p.CreationDate,>=,1279602153,p.CreationDate,<=,1409317869,ph.CreationDate,>=,1291288073,ph.CreationDate,<=,1410387063,u.Reputation,>=,1,u.Views,=,0,u.DownVotes,>=,0,u.DownVotes,<=,0#25264
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,<=,18,p.ViewCount,>=,0,p.ViewCount,<=,5373,p.AnswerCount,<=,4,p.CreationDate,<=,1409680268,pl.LinkTypeId,=,1,v.CreationDate,<=,1410480000,u.Reputation,<=,116#669880
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,<=,15,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,=,0,ph.CreationDate,<=,1404106841,v.BountyAmount,>=,0,v.BountyAmount,<=,250,u.Reputation,>=,1,u.Reputation,<=,501,u.CreationDate,>=,1279585653#23808
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,2,pl.LinkTypeId,=,1,v.CreationDate,=,1367280000,u.DownVotes,<=,0,u.CreationDate,>=,1279898967#153
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,<=,8,p.CommentCount,<=,7,p.FavoriteCount,>=,0,p.FavoriteCount,<=,18,p.CreationDate,>=,1279725201,ph.PostHistoryTypeId,=,2,u.Reputation,>=,1,u.UpVotes,>=,0,u.UpVotes,<=,11#8637043
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,0,pl.LinkTypeId,=,1,v.BountyAmount,>=,0,v.BountyAmount,<=,100,b.Date,>=,1280174622,b.Date,<=,1409148340,u.Views,<=,10,u.UpVotes,>=,0,u.CreationDate,>=,1281345783,u.CreationDate,<=,1404421340#89690
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,2,p.Score,>=,-1,p.Score,<=,74,p.CreationDate,>=,1283176503,p.CreationDate,<=,1408903964,pl.LinkTypeId,=,1,ph.PostHistoryTypeId,=,5,u.UpVotes,>=,0,u.UpVotes,<=,93#13605
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,-1,p.Score,<=,17,p.ViewCount,<=,3907,p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CommentCount,<=,10,pl.CreationDate,>=,1312801429,u.UpVotes,>=,0,u.UpVotes,<=,82#112142447
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,2,p.CreationDate,>=,1283950475,p.CreationDate,<=,1408827007,ph.CreationDate,>=,1300723567,ph.CreationDate,<=,1409147634,v.CreationDate,>=,1279584000,v.CreationDate,<=,1410393600,b.Date,>=,1280590783,b.Date,<=,1408826117#3696451040
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.CreationDate,>=,1279574047,pl.LinkTypeId,=,1,pl.CreationDate,=,1388339668,ph.CreationDate,<=,1400519266,v.CreationDate,>=,1233532800,u.Reputation,>=,1,u.CreationDate,>=,1281723630,u.CreationDate,<=,1410379225#46
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.ViewCount,>=,0,p.CommentCount,<=,9,pl.LinkTypeId,=,1,ph.CreationDate,<=,1407962640,v.CreationDate,>=,1279584000,v.CreationDate,<=,1410566400,b.Date,<=,1410196523,u.Reputation,>=,1,u.Reputation,<=,249,u.CreationDate,>=,1280407498#4512936
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,36,p.CreationDate,>=,1280228648,pl.CreationDate,>=,1300330564,pl.CreationDate,<=,1410030174,ph.CreationDate,<=,1405888820,v.BountyAmount,<=,50,v.CreationDate,>=,1279756800,v.CreationDate,<=,1410566400,u.Views,>=,0,u.Views,<=,32,u.DownVotes,<=,0,u.CreationDate,>=,1289187759,u.CreationDate,<=,1408253023#247718
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,61,p.AnswerCount,<=,5,ph.PostHistoryTypeId,=,2,ph.CreationDate,=,1390907643,b.Date,<=,1410243348,u.Reputation,>=,1,u.Views,>=,0,u.DownVotes,>=,0#57
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,0,p.Score,<=,22,p.ViewCount,<=,3675,p.CommentCount,>=,0,p.CommentCount,<=,28,p.CreationDate,<=,1410391510,pl.LinkTypeId,=,1,ph.CreationDate,>=,1281203305,v.BountyAmount,>=,0,v.BountyAmount,<=,50,u.Reputation,<=,1076,u.Views,<=,7#19046
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.ViewCount,<=,3980,p.AnswerCount,<=,3,p.CreationDate,<=,1409839113,ph.PostHistoryTypeId,=,5,ph.CreationDate,<=,1410354575,u.Reputation,>=,1,u.Views,<=,146,u.UpVotes,>=,0#8566308
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.ViewCount,>=,0,p.CommentCount,<=,8,pl.CreationDate,<=,1406327458,v.BountyAmount,>=,0,u.Views,>=,0,u.Views,<=,56,u.DownVotes,<=,0#1319951
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,b.Date,>=,1281703501,u.DownVotes,=,0,u.CreationDate,>=,1301346740,u.CreationDate,<=,1409710062#4999134
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,3067,pl.LinkTypeId,=,1,v.CreationDate,=,1358035200,u.Reputation,>=,1,u.DownVotes,>=,0#1139507
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,>=,0,p.CommentCount,<=,14,v.BountyAmount,<=,50,u.DownVotes,>=,0,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,8#631710
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,<=,28,p.AnswerCount,>=,0,p.CreationDate,>=,1281125237,pl.LinkTypeId,=,1,pl.CreationDate,>=,1311612644,pl.CreationDate,<=,1408744932,ph.CreationDate,>=,1281158338,ph.CreationDate,<=,1406111352,v.CreationDate,>=,1279670400,u.Views,<=,514,u.UpVotes,<=,74#105899790
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,<=,3,p.FavoriteCount,>=,0,p.FavoriteCount,<=,15,pl.LinkTypeId,=,1,u.Views,>=,0,u.UpVotes,=,0#2658210
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#pl.LinkTypeId,=,1,v.BountyAmount,>=,0,v.BountyAmount,<=,50,b.Date,>=,1280404445,u.Reputation,>=,1,u.Reputation,<=,870,u.DownVotes,<=,0,u.UpVotes,>=,0,u.UpVotes,<=,66#2602436
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.ViewCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,9,p.CreationDate,<=,1410626098,pl.CreationDate,>=,1290804010,ph.PostHistoryTypeId,=,3,v.BountyAmount,>=,0,v.CreationDate,>=,1279497600,v.CreationDate,<=,1410480000,b.Date,>=,1281046296,u.Views,<=,63,u.DownVotes,>=,0,u.DownVotes,<=,131,u.UpVotes,<=,12#75343
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,14,p.FavoriteCount,>=,0,pl.LinkTypeId,=,1,ph.PostHistoryTypeId,=,6,ph.CreationDate,<=,1408246024,v.BountyAmount,>=,0,v.BountyAmount,<=,50,b.Date,>=,1279726092,b.Date,<=,1410146385,u.Reputation,>=,1,u.Reputation,<=,1469,u.Views,>=,0,u.Views,<=,149#60931
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CreationDate,>=,1279576216,p.CreationDate,<=,1407939512,pl.LinkTypeId,=,1,ph.PostHistoryTypeId,=,2,v.BountyAmount,>=,0,v.BountyAmount,<=,50,b.Date,>=,1291857743,u.Reputation,>=,1,u.Views,>=,0,u.Views,<=,49,u.UpVotes,>=,0#328683
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.AnswerCount,<=,3,p.CommentCount,>=,0,p.CreationDate,>=,1280900511,p.CreationDate,<=,1410528531,ph.CreationDate,<=,1406331630,u.CreationDate,<=,1408395215#12452559348
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,<=,18,p.ViewCount,<=,3117,p.CommentCount,<=,16,ph.PostHistoryTypeId,=,1#1509906366
posts p,postLinks pl,postHistory ph,votes v,badges b,users u#p.Id=pl.RelatedPostId,u.Id=p.OwnerUserId,u.Id=b.UserId,u.Id=ph.UserId,u.Id=v.UserId#p.Score,>=,0,p.ViewCount,<=,2218,p.AnswerCount,<=,6,ph.PostHistoryTypeId,=,5,v.BountyAmount,>=,0,v.BountyAmount,<=,50,b.Date,<=,1407434422,u.Views,=,0,u.UpVotes,>=,0,u.CreationDate,>=,1292214069#79
