comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,>=,-1,pl.CreationDate,>=,1313699422,pl.CreationDate,<=,1407901324#31230
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.PostTypeId,=,1,p.AnswerCount,=,0,p.CommentCount,<=,19#6725
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,2,p.Score,<=,184,p.AnswerCount,=,0#501
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1282046719,p.AnswerCount,>=,0,p.AnswerCount,<=,3,pl.LinkTypeId,=,3,pl.CreationDate,>=,1304352115#2224
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,>=,-1,p.CreationDate,>=,1279569033,p.CreationDate,<=,1410196733#34885
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1286234317,c.CreationDate,<=,1410099749,p.AnswerCount,>=,0,p.AnswerCount,<=,8,pl.LinkTypeId,=,1,pl.CreationDate,>=,1327404534,pl.CreationDate,<=,1403269276#25208
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1280032930,p.Score,>=,-4,p.Score,<=,15,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,pl.LinkTypeId,=,1,pl.CreationDate,>=,1300509495#11282
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1281448590,p.ViewCount,>=,0,p.AnswerCount,<=,5,p.CreationDate,<=,1410465074#33873
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,c.CreationDate,<=,1410442257,p.PostTypeId,=,1,p.ViewCount,<=,2961,p.CommentCount,<=,14,p.FavoriteCount,<=,7,p.CreationDate,>=,1282201253,pl.CreationDate,<=,1404547389#1818
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.CreationDate,>=,1280876208#24575
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.CommentCount,<=,13,p.FavoriteCount,>=,0,p.FavoriteCount,<=,15,pl.CreationDate,>=,1299888279#12390
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,p.Score,=,6,p.AnswerCount,<=,8,p.CreationDate,>=,1286110693,p.CreationDate,<=,1409078950,pl.LinkTypeId,=,1#265
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,p.PostTypeId,=,1,p.FavoriteCount,>=,0#2850
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#pl.LinkTypeId,=,1#33040
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.Score,<=,13,p.CommentCount,>=,0,p.CommentCount,<=,11,p.CreationDate,>=,1260039970,p.CreationDate,<=,1410539797,pl.LinkTypeId,=,1,pl.CreationDate,>=,1311165313#17878
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,>=,0,p.CommentCount,=,1,p.CreationDate,>=,1279602280#1819
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,2,c.CreationDate,>=,1281033236,p.Score,>=,-2,p.FavoriteCount,>=,0,p.FavoriteCount,<=,34,p.CreationDate,>=,1280748275,pl.LinkTypeId,=,1#1053
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,>=,1280172981,p.AnswerCount,<=,5,p.CommentCount,>=,0,pl.LinkTypeId,=,1#22432
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,7720,p.FavoriteCount,>=,0#10167
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,>=,-1,p.AnswerCount,>=,0#35054
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1279631646,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,<=,3,pl.LinkTypeId,=,1#9437
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.AnswerCount,>=,0#24726
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.FavoriteCount,>=,0,pl.CreationDate,>=,1297672347,pl.CreationDate,<=,1410432985#10265
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,>=,1280248662,p.CreationDate,<=,1407230217,pl.LinkTypeId,=,1#8499
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,p.Score,>=,0,p.Score,<=,22,pl.CreationDate,>=,1284777821,pl.CreationDate,<=,1407954185#5720
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.ViewCount,>=,0,p.AnswerCount,<=,6,p.CreationDate,>=,1289052369,p.CreationDate,<=,1409736039,pl.LinkTypeId,=,1#31306
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.PostTypeId,=,1,p.AnswerCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,<=,1410191607,pl.LinkTypeId,=,1#15526
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.ViewCount,<=,5645,pl.LinkTypeId,=,1,pl.CreationDate,>=,1302534274,pl.CreationDate,<=,1409692391#21366
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,>=,0,p.AnswerCount,>=,0,p.CommentCount,=,1,pl.CreationDate,>=,1300448208,pl.CreationDate,<=,1408897242#1729
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.Score,>=,-2,p.ViewCount,<=,6468,p.FavoriteCount,<=,10,pl.LinkTypeId,=,1#9342
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.ViewCount,>=,0,p.ViewCount,<=,3511,p.CommentCount,>=,0,p.FavoriteCount,=,0,pl.LinkTypeId,=,1#646
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,<=,1410495673,p.Score,>=,-2,p.AnswerCount,<=,5,p.CommentCount,>=,0#33813
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.PostTypeId,=,1,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,14,p.CreationDate,<=,1410316017,pl.CreationDate,=,1354103149#9
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,=,1391301725,p.ViewCount,>=,0,p.ViewCount,<=,1283,p.FavoriteCount,<=,20,p.CreationDate,>=,1284972000,pl.CreationDate,<=,1409599018#1
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.ViewCount,<=,16229,p.AnswerCount,<=,3,p.CommentCount,=,1,p.CreationDate,<=,1410527552,pl.LinkTypeId,=,1#1568
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,>=,1281387691,c.CreationDate,<=,1410191888,p.PostTypeId,=,1,p.Score,>=,0,p.CreationDate,>=,1280299752#24181
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1279637646,c.CreationDate,<=,1410379794,p.Score,<=,26,p.ViewCount,>=,0,p.ViewCount,<=,14423,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,10,p.CreationDate,<=,1410249298,pl.LinkTypeId,=,1,pl.CreationDate,>=,1286543065,pl.CreationDate,<=,1409164043#25384
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,<=,10,pl.LinkTypeId,=,1,pl.CreationDate,>=,1308399101,pl.CreationDate,<=,1409589109#27798
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,>=,-1,p.Score,<=,17,p.CommentCount,>=,0#33244
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.CommentCount,>=,0,p.CommentCount,<=,12,pl.LinkTypeId,=,1,pl.CreationDate,=,1409764317#5
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.ViewCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,>=,1284940637,pl.CreationDate,<=,1405734858#30597
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1282029604,c.CreationDate,<=,1410547584,p.Score,=,1,p.AnswerCount,<=,7,p.CommentCount,>=,0,p.CommentCount,<=,13,p.FavoriteCount,<=,20#1204
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.CommentCount,<=,9,p.CreationDate,>=,1279572747,p.CreationDate,<=,1406151045,pl.LinkTypeId,=,1,pl.CreationDate,>=,1285840833,pl.CreationDate,<=,1407679224#24896
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId##35295
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.ViewCount,>=,0,p.AnswerCount,<=,6,pl.LinkTypeId,=,1#32063
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,5,pl.CreationDate,<=,1400086322#20314
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,p.Score,>=,0,p.Score,<=,23,p.AnswerCount,>=,0,p.CreationDate,<=,1409074508,pl.CreationDate,<=,1410432985#5869
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,<=,1409562452,pl.LinkTypeId,=,1,pl.CreationDate,=,1393648337#1
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.Score,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4#4805
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.Score,>=,-1,p.Score,<=,15,p.AnswerCount,>=,0,p.AnswerCount,<=,8,p.FavoriteCount,<=,11,pl.LinkTypeId,=,1,pl.CreationDate,>=,1287673699#13045
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,<=,1410539952,p.PostTypeId,=,1,p.ViewCount,<=,4282,p.AnswerCount,<=,3,p.CommentCount,<=,13,p.FavoriteCount,=,0#618
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.ViewCount,>=,0,p.FavoriteCount,<=,5,pl.LinkTypeId,=,1#12493
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1284492518,c.CreationDate,<=,1410257876,p.AnswerCount,=,3,p.CommentCount,>=,0,p.CommentCount,<=,16,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,pl.LinkTypeId,=,1#1198
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,>=,1279636851,c.CreationDate,<=,1410497842,p.PostTypeId,=,1,p.ViewCount,<=,12116,p.CommentCount,<=,9,pl.LinkTypeId,=,1,pl.CreationDate,<=,1405677313#16761
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,<=,1408367473,p.CommentCount,<=,9,p.CreationDate,<=,1407871228#27652
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,>=,1278794273,c.CreationDate,<=,1409604064,p.PostTypeId,=,1,p.Score,>=,0,p.ViewCount,>=,0,p.ViewCount,<=,20151,p.CommentCount,=,6#2687
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1280418190,c.CreationDate,<=,1410588054,p.Score,>=,0,p.Score,<=,17,pl.LinkTypeId,=,1,pl.CreationDate,>=,1288165664,pl.CreationDate,<=,1403639439#27582
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,<=,1410403206,p.Score,<=,14#32933
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,<=,1410642540,p.Score,>=,-1,p.Score,<=,26,p.ViewCount,>=,0,p.ViewCount,<=,6787,p.CommentCount,>=,0,p.CreationDate,>=,1288315889,p.CreationDate,<=,1407491092#31356
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.PostTypeId,=,1,p.ViewCount,<=,1781,p.AnswerCount,>=,0,p.CommentCount,<=,11,p.FavoriteCount,=,0,pl.LinkTypeId,=,1,pl.CreationDate,<=,1403708610#729
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.PostTypeId,=,1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5#12858
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,<=,1410468839,p.CommentCount,>=,0,p.CommentCount,<=,11#30991
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.CommentCount,>=,0,p.CommentCount,<=,34,p.CreationDate,<=,1409766250,pl.CreationDate,=,1387125745#2
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,<=,1410565505,p.ViewCount,<=,7158,p.CommentCount,>=,0,p.CommentCount,<=,9,p.CreationDate,>=,1239523056#19274
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,p.FavoriteCount,>=,0,pl.CreationDate,<=,1408386953#2768
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.FavoriteCount,=,0,pl.CreationDate,<=,1406892737#913
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.PostTypeId,=,1,p.Score,>=,-1,p.ViewCount,>=,0,p.ViewCount,<=,6404,p.FavoriteCount,<=,21,pl.LinkTypeId,=,1,pl.CreationDate,<=,1409043762#9529
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1281484075,c.CreationDate,<=,1410405323,p.Score,<=,18,p.FavoriteCount,<=,15,p.CreationDate,<=,1408453351#13910
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.CreationDate,=,1345673778#1
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.Score,>=,-1,p.ViewCount,<=,1233,p.AnswerCount,>=,0,p.CommentCount,<=,14,p.CreationDate,>=,1260039970,pl.CreationDate,<=,1406571300#17835
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,>=,1279671695,c.CreationDate,<=,1409937803,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,9,p.CreationDate,<=,1409474426,pl.LinkTypeId,=,1#18011
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.CommentCount,>=,0,p.CommentCount,<=,14,p.CreationDate,<=,1410553433,pl.LinkTypeId,=,1,pl.CreationDate,<=,1406571300#28969
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.Score,=,0,p.AnswerCount,<=,4,p.CommentCount,<=,20,pl.CreationDate,>=,1300448208#5003
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,c.CreationDate,<=,1410209403,p.Score,>=,-1,p.ViewCount,>=,0,p.ViewCount,<=,7677,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CreationDate,>=,1279687730#5754
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1279671065,c.CreationDate,<=,1410479855,p.CommentCount,>=,0,p.FavoriteCount,=,0,p.CreationDate,<=,1410474475#941
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,<=,1410487938,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.CommentCount,<=,15,p.CreationDate,>=,1280180054#32184
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,>=,1279573890,p.Score,>=,-1,p.ViewCount,>=,0,p.CommentCount,>=,0,p.FavoriteCount,<=,4#8590
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,94#34917
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.Score,>=,-2,p.CreationDate,<=,1410118981,pl.CreationDate,>=,1326886650#21727
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,p.PostTypeId,=,1,p.AnswerCount,<=,8,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,>=,1279815666,pl.CreationDate,<=,1409311253#10243
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,3,p.Score,>=,-1,p.Score,<=,46,p.ViewCount,>=,0,p.ViewCount,<=,1754,pl.LinkTypeId,=,3#58
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,0,c.CreationDate,<=,1410464566,p.CommentCount,<=,10,p.FavoriteCount,<=,20,p.CreationDate,>=,1281093429,p.CreationDate,<=,1410336205,pl.LinkTypeId,=,1#7749
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#p.PostTypeId,=,1,p.AnswerCount,<=,16,p.CommentCount,<=,10,p.FavoriteCount,>=,0#12474
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1280247117,p.Score,<=,9,p.ViewCount,<=,3405,p.CommentCount,<=,11,p.FavoriteCount,<=,23,pl.LinkTypeId,=,1#8994
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.CreationDate,>=,1280878847,c.CreationDate,<=,1410117120,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,6,p.CommentCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,<=,1408737865#31356
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId#c.Score,=,1,c.CreationDate,>=,1279605170,p.Score,<=,26,p.ViewCount,>=,0,p.ViewCount,<=,4965,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.FavoriteCount,=,0,pl.CreationDate,>=,1301627061#143
comments c,posts p,postLinks pl#p.Id=c.PostId,p.Id=pl.PostId##35295
