comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,>=,1280233965,p.CommentCount,>=,0,p.CreationDate,<=,1409866709,ph.PostHistoryTypeId,=,2,v.CreationDate,>=,1283212800,v.CreationDate,<=,1410480000#161861
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1233588104,c.CreationDate,<=,1410507242,p.PostTypeId,=,1,p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,12,pl.LinkTypeId,=,1,pl.CreationDate,>=,1299152030,pl.CreationDate,<=,1400031774#815608
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,<=,8,p.FavoriteCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,>=,1287123377,pl.CreationDate,<=,1406037362#605917
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.Score,>=,-4,p.AnswerCount,<=,42,p.FavoriteCount,>=,0,pl.CreationDate,<=,1408934619,ph.CreationDate,>=,1294810417,ph.CreationDate,<=,1410387063,v.VoteTypeId,=,2#903010
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,>=,1280916550,c.CreationDate,<=,1409069752,p.CommentCount,<=,12,pl.LinkTypeId,=,1#928075
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.CommentCount,<=,15,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,pl.LinkTypeId,=,3,pl.CreationDate,>=,1340320519,pl.CreationDate,<=,1409651940,ph.PostHistoryTypeId,=,5#1869
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.CommentCount,>=,0,p.CommentCount,<=,11,p.FavoriteCount,<=,11,ph.CreationDate,<=,1405448348,v.CreationDate,<=,1410566400#448855
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,>=,1279573106,c.CreationDate,<=,1409844165,p.Score,>=,0,p.Score,<=,26,p.ViewCount,>=,0,p.ViewCount,<=,6762,p.FavoriteCount,>=,0,p.FavoriteCount,<=,113,ph.PostHistoryTypeId,=,5,ph.CreationDate,<=,1409138358#160775
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.PostTypeId,=,2,p.Score,>=,-2,p.Score,<=,10,p.CommentCount,<=,17,pl.LinkTypeId,=,1,ph.PostHistoryTypeId,=,5,v.VoteTypeId,=,2#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,>=,1283537652,p.PostTypeId,=,1,p.Score,>=,0,p.AnswerCount,>=,0,p.CommentCount,>=,0,p.CommentCount,<=,16,p.FavoriteCount,>=,0,p.FavoriteCount,<=,28,p.CreationDate,>=,1279620348,p.CreationDate,<=,1410462008,pl.LinkTypeId,=,1,ph.PostHistoryTypeId,=,3#90934
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.PostTypeId,=,1,p.FavoriteCount,<=,4,v.VoteTypeId,=,15#6986
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.FavoriteCount,=,0,ph.CreationDate,>=,1290139863,ph.CreationDate,<=,1404991759,v.BountyAmount,<=,50#794
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1279922448,p.PostTypeId,=,1,p.Score,>=,-1,p.FavoriteCount,<=,5,pl.CreationDate,>=,1285915847,pl.CreationDate,<=,1403301817,ph.CreationDate,>=,1302088406,ph.CreationDate,<=,1406653350#561763
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1279604475,c.CreationDate,<=,1410561074,p.Score,>=,-2,p.Score,<=,15,p.CreationDate,>=,1280803772,pl.CreationDate,>=,1309243606,pl.CreationDate,<=,1408448436,v.CreationDate,>=,1279584000#936084
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.ViewCount,>=,0,p.FavoriteCount,>=,0,v.VoteTypeId,=,5#676812
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.ViewCount,<=,30581,p.CommentCount,>=,0,p.CommentCount,<=,9,p.FavoriteCount,>=,0,p.FavoriteCount,<=,51,pl.CreationDate,<=,1410284595,ph.CreationDate,>=,1295985370,v.BountyAmount,<=,25#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.Score,<=,20,p.CommentCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,>=,1291805072,pl.CreationDate,<=,1405839566#715125
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,<=,1410550965,p.Score,>=,0,p.Score,<=,29,p.CreationDate,>=,1280181601#1309574
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,1,p.CommentCount,>=,0,p.FavoriteCount,>=,0,pl.LinkTypeId,=,1,v.CreationDate,=,1374537600#959
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,30,p.CommentCount,=,5,ph.PostHistoryTypeId,=,5,v.VoteTypeId,=,2#20520
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.Score,>=,-1,p.Score,<=,16,ph.PostHistoryTypeId,=,1#153727
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1279901197,p.ViewCount,<=,8908,p.FavoriteCount,<=,16,pl.LinkTypeId,=,1,v.VoteTypeId,=,5#278828
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.ViewCount,>=,0,ph.CreationDate,>=,1284523787,ph.CreationDate,<=,1410459241,v.VoteTypeId,=,2#1243536
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,<=,1409769297,p.AnswerCount,<=,4,pl.LinkTypeId,=,1,v.VoteTypeId,=,2#786361
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1280605230,p.PostTypeId,=,2,pl.CreationDate,>=,1295816537,ph.CreationDate,>=,1285238755,ph.CreationDate,<=,1408699770,v.VoteTypeId,=,16,v.CreationDate,<=,1409788800#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.PostTypeId,=,1,p.Score,<=,13,p.ViewCount,>=,0,p.ViewCount,<=,6560,p.CommentCount,>=,0,ph.PostHistoryTypeId,=,6,ph.CreationDate,>=,1290967619,ph.CreationDate,<=,1409653264,v.VoteTypeId,=,2#24837
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,1,p.PostTypeId,=,1,p.ViewCount,>=,0,v.BountyAmount,<=,50,v.CreationDate,>=,1279497600#2141
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.Score,>=,-1,p.AnswerCount,>=,0,p.CreationDate,<=,1410166017,ph.CreationDate,>=,1281292065,v.CreationDate,<=,1410566400#1170775
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,>=,1279568310,p.FavoriteCount,<=,5,p.CreationDate,<=,1409064781,pl.LinkTypeId,=,3,pl.CreationDate,<=,1409423062,v.BountyAmount,<=,100#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,2,p.PostTypeId,=,1,p.ViewCount,<=,14597,p.FavoriteCount,>=,0,p.CreationDate,>=,1280826356,pl.CreationDate,>=,1314967733,pl.CreationDate,<=,1407807677,ph.PostHistoryTypeId,=,5#20343
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,<=,1410442293,p.PostTypeId,=,1,p.CommentCount,>=,0,p.CommentCount,<=,13,pl.LinkTypeId,=,1,ph.CreationDate,>=,1301616020,ph.CreationDate,<=,1406863661#730745
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.Score,>=,-2,p.ViewCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,19,p.FavoriteCount,<=,10,ph.PostHistoryTypeId,=,2#72009
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.PostTypeId,=,2,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,>=,1281221854,pl.CreationDate,<=,1410435668,ph.PostHistoryTypeId,=,2,v.CreationDate,>=,1280016000,v.CreationDate,<=,1410220800#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1281385287,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4,ph.PostHistoryTypeId,=,13,ph.CreationDate,>=,1293187590,v.VoteTypeId,=,2#552
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.PostTypeId,=,2,p.Score,<=,28,p.CreationDate,<=,1410180503,pl.CreationDate,>=,1306339378#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,1,c.CreationDate,>=,1279642014,p.Score,>=,-3,p.AnswerCount,>=,0,p.AnswerCount,<=,7,p.FavoriteCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,>=,1280664514,ph.CreationDate,>=,1283755509,ph.CreationDate,<=,1409538181,v.VoteTypeId,=,2#139783
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.PostTypeId,=,1,p.Score,<=,13,p.AnswerCount,<=,4,p.CommentCount,<=,16,p.FavoriteCount,=,0,pl.LinkTypeId,=,3,ph.PostHistoryTypeId,=,5,v.CreationDate,>=,1279584000#186
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,1,p.Score,>=,-3,p.Score,<=,26,p.ViewCount,>=,0,p.AnswerCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,>=,1331720048,ph.PostHistoryTypeId,=,5,ph.CreationDate,<=,1408523858,v.CreationDate,>=,1279670400#46983
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1239529546,p.PostTypeId,=,2,p.Score,>=,0,p.Score,<=,15,pl.LinkTypeId,=,1,pl.CreationDate,>=,1294485967,pl.CreationDate,<=,1402492955,ph.CreationDate,>=,1290585263#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.Score,=,0,p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,45,ph.PostHistoryTypeId,=,3,v.CreationDate,>=,1279670400,v.CreationDate,<=,1410220800#1420
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.Score,=,1,pl.CreationDate,>=,1301611660,v.VoteTypeId,=,2#42730
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,p.ViewCount,>=,0,p.CommentCount,<=,15,p.CreationDate,>=,1281989014,pl.LinkTypeId,=,3,pl.CreationDate,<=,1410198772,v.CreationDate,<=,1410393600#19859
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,<=,1410387942,p.AnswerCount,=,0,p.FavoriteCount,<=,30,p.CreationDate,>=,1282240618,p.CreationDate,<=,1410554692,pl.LinkTypeId,=,1,v.CreationDate,<=,1409875200#25287
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.AnswerCount,<=,6,p.CommentCount,>=,0,p.CommentCount,<=,10,v.VoteTypeId,=,2#719177
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,3,ph.CreationDate,>=,1304502364,v.BountyAmount,>=,0#6931
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,<=,1410507843,p.FavoriteCount,<=,21,v.VoteTypeId,=,2#752365
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1280703527,p.AnswerCount,<=,6,p.FavoriteCount,>=,0,pl.CreationDate,>=,1289221439,pl.CreationDate,<=,1405413265,v.VoteTypeId,=,2#689323
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1285836799,p.PostTypeId,=,1,p.Score,>=,-2,p.Score,<=,18,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.CommentCount,>=,0,p.CommentCount,<=,14,p.CreationDate,>=,1279897742,p.CreationDate,<=,1408731732,pl.LinkTypeId,=,1,pl.CreationDate,<=,1409323162,ph.PostHistoryTypeId,=,2,v.BountyAmount,<=,150,v.CreationDate,>=,1279411200,v.CreationDate,<=,1410220800#1120
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#p.ViewCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,10,ph.PostHistoryTypeId,=,5,v.BountyAmount,<=,0,v.CreationDate,>=,1279670400,v.CreationDate,<=,1410566400#0
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.Score,=,0,c.CreationDate,<=,1410441199,p.PostTypeId,=,1,p.AnswerCount,<=,6,pl.LinkTypeId,=,1,v.VoteTypeId,=,2#583021
comments c,posts p,postLinks pl,postHistory ph,votes v#p.Id=c.PostId,p.Id=pl.PostId,p.Id=ph.PostId,p.Id=v.PostId#c.CreationDate,>=,1279661628,p.ViewCount,>=,0,p.AnswerCount,>=,0,p.CommentCount,<=,15,ph.CreationDate,<=,1409967390#1850519
