comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,1,p.Score,<=,33,p.CommentCount,>=,0,v.VoteTypeId,=,2#25896
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.AnswerCount,<=,3,p.CommentCount,<=,13,pl.LinkTypeId,=,1,pl.CreationDate,<=,1410594444,v.VoteTypeId,=,2,v.CreationDate,>=,1279497600,v.CreationDate,<=,1409875200#88648
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.ViewCount,>=,0,p.ViewCount,<=,2410,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6#80316
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,<=,1410599694,p.Score,<=,20,p.CreationDate,<=,1409586589,pl.LinkTypeId,=,1,v.VoteTypeId,=,2,v.CreationDate,<=,1410307200#112447
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1283296685,c.CreationDate,<=,1410247010,p.Score,=,8,p.FavoriteCount,>=,0,p.FavoriteCount,<=,63,pl.LinkTypeId,=,1,v.VoteTypeId,=,2#4863
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,3252,p.AnswerCount,<=,4,p.FavoriteCount,<=,19,v.BountyAmount,>=,0,v.CreationDate,>=,1280275200,v.CreationDate,<=,1410393600#694
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1280286957,p.CommentCount,<=,11,p.FavoriteCount,=,0,p.CreationDate,>=,1279569536,pl.CreationDate,>=,1297672140,v.VoteTypeId,=,2,v.CreationDate,>=,1279929600,v.CreationDate,<=,1410134400#1935
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,<=,1410630807,p.Score,>=,0,p.ViewCount,=,66,p.AnswerCount,>=,0,p.AnswerCount,<=,5,v.VoteTypeId,=,2#150
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.ViewCount,<=,2857,p.FavoriteCount,>=,0,p.FavoriteCount,<=,8#93766
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.CommentCount,>=,0,p.FavoriteCount,>=,0#242031
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.ViewCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,11,pl.LinkTypeId,=,1,v.CreationDate,>=,1279497600#129044
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.ViewCount,>=,0,p.ViewCount,<=,4021,p.AnswerCount,<=,7,p.CommentCount,>=,0,p.CommentCount,<=,12,p.FavoriteCount,<=,45,pl.CreationDate,>=,1331143031,v.CreationDate,<=,1410480000#85605
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.AnswerCount,<=,13,p.CommentCount,<=,15,pl.LinkTypeId,=,1,v.CreationDate,>=,1280361600,v.CreationDate,<=,1410652800#207868
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,<=,1410457867,p.CommentCount,<=,11#234035
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,>=,1279725215,p.ViewCount,>=,0,pl.CreationDate,<=,1408647361,v.VoteTypeId,=,2#107432
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,1,p.Score,>=,0,p.ViewCount,>=,0,p.CommentCount,>=,0,p.FavoriteCount,<=,137,v.CreationDate,>=,1280275200#41678
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1280603579,p.ViewCount,>=,0,p.ViewCount,<=,24319,p.CreationDate,>=,1281380155,p.CreationDate,<=,1409929374,pl.LinkTypeId,=,1,pl.CreationDate,>=,1285474702,pl.CreationDate,<=,1404135354,v.VoteTypeId,=,2,v.CreationDate,>=,1279497600,v.CreationDate,<=,1409788800#135360
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,<=,31,p.AnswerCount,<=,15,p.CommentCount,>=,0,p.CommentCount,<=,11,pl.CreationDate,>=,1297514745,pl.CreationDate,<=,1391381500,v.BountyAmount,<=,200#846
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.ViewCount,<=,1659,p.AnswerCount,>=,0,p.AnswerCount,<=,5,pl.CreationDate,>=,1291353818,v.VoteTypeId,=,2#87737
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,>=,-1,pl.LinkTypeId,=,1,v.BountyAmount,<=,50#1222
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,>=,0,p.Score,<=,21,p.ViewCount,<=,12116,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0,p.FavoriteCount,<=,24,p.CreationDate,>=,1279567136,p.CreationDate,<=,1407327018,pl.LinkTypeId,=,1,pl.CreationDate,>=,1325425145,v.VoteTypeId,=,5#24109
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1279623104,c.CreationDate,<=,1410455869,p.Score,>=,-2,p.Score,<=,10,p.AnswerCount,<=,3,pl.LinkTypeId,=,1,v.BountyAmount,>=,0#987
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,<=,1410541293,p.Score,>=,0,p.Score,<=,11,p.ViewCount,>=,0,p.ViewCount,<=,18281,p.FavoriteCount,<=,8,p.CreationDate,>=,1279606057,p.CreationDate,<=,1408282081,v.CreationDate,<=,1410307200#57928
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.Score,>=,0,p.ViewCount,<=,9369,pl.LinkTypeId,=,1,pl.CreationDate,<=,1406067586,v.BountyAmount,<=,50#847
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.PostTypeId,=,1,p.ViewCount,>=,0,p.AnswerCount,>=,0,pl.CreationDate,>=,1348658048,v.BountyAmount,>=,0,v.BountyAmount,<=,100#781
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,>=,1279975351,c.CreationDate,<=,1409327827,p.AnswerCount,<=,8,p.FavoriteCount,>=,0,pl.CreationDate,<=,1410240622#104229
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,<=,1410280481,p.PostTypeId,=,1,p.Score,>=,-1,p.Score,<=,26,p.AnswerCount,>=,0,p.AnswerCount,<=,5,p.CommentCount,<=,9,p.FavoriteCount,=,0,p.CreationDate,>=,1279707205,p.CreationDate,<=,1410208867,pl.CreationDate,>=,1286384716,pl.CreationDate,<=,1405165102,v.CreationDate,>=,1279584000#1716
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,<=,10,p.FavoriteCount,>=,0,p.FavoriteCount,<=,14,pl.CreationDate,<=,1405419045,v.VoteTypeId,=,2#56669
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,<=,1410304927,p.AnswerCount,>=,0,p.FavoriteCount,<=,13,p.CreationDate,<=,1410625532,pl.LinkTypeId,=,1,v.BountyAmount,>=,0#806
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.ViewCount,>=,0,pl.LinkTypeId,=,1,v.VoteTypeId,=,2#107790
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,2,p.CreationDate,>=,1279918152#54567
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1279568912,p.PostTypeId,=,1,p.Score,<=,31,p.ViewCount,>=,0,p.ViewCount,<=,5776,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4,pl.LinkTypeId,=,1,pl.CreationDate,<=,1408729624#77703
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.ViewCount,<=,3382,p.CommentCount,>=,0,p.FavoriteCount,>=,0,pl.CreationDate,<=,1408399111#79583
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.FavoriteCount,>=,0,p.FavoriteCount,<=,4,pl.CreationDate,>=,1296146484#82565
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,1,p.ViewCount,>=,0,p.ViewCount,<=,9772,p.FavoriteCount,>=,0,p.FavoriteCount,<=,16,p.CreationDate,<=,1410437708#26018
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,<=,1410273661,p.Score,>=,-1,p.CommentCount,=,8,p.CreationDate,>=,1280279418,pl.LinkTypeId,=,1,v.BountyAmount,<=,50#32
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1280061076,c.CreationDate,<=,1409785296,p.Score,=,5,p.CommentCount,<=,15,p.CreationDate,<=,1410154880,pl.CreationDate,>=,1331794892,pl.CreationDate,<=,1410162882,v.VoteTypeId,=,2,v.CreationDate,<=,1410652800#7446
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1280168675,c.CreationDate,<=,1410040794,p.AnswerCount,<=,4,p.CreationDate,>=,1282061820,pl.LinkTypeId,=,1#165971
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1281099512,p.AnswerCount,=,0,p.CommentCount,>=,0,p.CommentCount,<=,18,p.FavoriteCount,>=,0,p.CreationDate,>=,1279742852,pl.LinkTypeId,=,1,v.BountyAmount,<=,100,v.CreationDate,>=,1279929600#58
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.CreationDate,<=,1407509139,pl.LinkTypeId,=,1,pl.CreationDate,>=,1326652469,pl.CreationDate,<=,1409638614#205971
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,1,p.Score,>=,0,p.ViewCount,<=,3521,p.AnswerCount,>=,0,p.AnswerCount,<=,4,pl.CreationDate,>=,1296486169,v.VoteTypeId,=,2#18019
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,<=,1410050037,p.PostTypeId,=,1,p.FavoriteCount,>=,0,p.CreationDate,>=,1279647660,v.BountyAmount,>=,0#913
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1279569388,c.CreationDate,<=,1409334816,p.Score,>=,-4,p.AnswerCount,>=,0,pl.CreationDate,>=,1296625059,v.VoteTypeId,=,2,v.CreationDate,>=,1280188800,v.CreationDate,<=,1410048000#163755
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,5,c.CreationDate,>=,1281684193,c.CreationDate,<=,1410325043,p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,3381,p.FavoriteCount,=,0,pl.LinkTypeId,=,1,v.CreationDate,<=,1410393600#6
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,>=,0,p.Score,<=,11,p.FavoriteCount,=,0,p.CreationDate,>=,1279631971,v.CreationDate,<=,1410220800#2572
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,>=,1284281012,c.CreationDate,<=,1409779413,p.PostTypeId,=,1,p.ViewCount,<=,4571,p.CommentCount,>=,0,p.CreationDate,>=,1280228648,pl.LinkTypeId,=,1,pl.CreationDate,<=,1409172086#113171
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.ViewCount,<=,9741,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.FavoriteCount,>=,0#78963
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,<=,33,p.FavoriteCount,>=,0,p.FavoriteCount,<=,12,pl.LinkTypeId,=,1,pl.CreationDate,<=,1407933791,v.CreationDate,>=,1280102400,v.CreationDate,<=,1410393600#127233
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.Score,<=,12,p.CommentCount,<=,24,p.CreationDate,>=,1280248462,p.CreationDate,<=,1410473252,pl.LinkTypeId,=,1,v.BountyAmount,>=,0,v.BountyAmount,<=,50#614
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,>=,1280175499,p.PostTypeId,=,1,p.ViewCount,<=,9207,p.AnswerCount,>=,0,p.FavoriteCount,=,0,pl.LinkTypeId,=,1#2085
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,1,p.Score,>=,-2,p.AnswerCount,>=,0,p.AnswerCount,<=,6,p.CommentCount,>=,0,v.VoteTypeId,=,2#24923
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,<=,41,p.ViewCount,>=,0,p.ViewCount,<=,3839#174420
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1279571840,c.CreationDate,<=,1410550783,p.Score,>=,-1,p.Score,<=,19,p.CreationDate,>=,1279576216,p.CreationDate,<=,1408996407,v.CreationDate,>=,1279584000#161588
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1281679134,p.Score,=,1,p.ViewCount,<=,3052,p.AnswerCount,<=,11,pl.LinkTypeId,=,1,v.VoteTypeId,=,2,v.CreationDate,<=,1410566400#6428
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,>=,1281025061,c.CreationDate,<=,1410381943,p.PostTypeId,=,1,p.Score,>=,0,p.Score,<=,41,p.AnswerCount,>=,0,p.AnswerCount,<=,4,p.CommentCount,>=,0,p.CommentCount,<=,14,p.CreationDate,>=,1279774730,p.CreationDate,<=,1409972354,pl.CreationDate,>=,1334444894#74334
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.Score,>=,-3,p.Score,<=,29,p.ViewCount,<=,2868,p.FavoriteCount,>=,0,p.FavoriteCount,<=,5,p.CreationDate,<=,1410257620,pl.LinkTypeId,=,1,v.BountyAmount,>=,0#615
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,>=,1279623205,p.Score,>=,0,p.ViewCount,>=,0,p.ViewCount,<=,2650#100526
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,<=,35,pl.LinkTypeId,=,1,pl.CreationDate,>=,1284967191,pl.CreationDate,<=,1408581714,v.VoteTypeId,=,2,v.CreationDate,>=,1279497600#130677
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.AnswerCount,<=,5,p.CommentCount,<=,21,p.FavoriteCount,<=,2,p.CreationDate,<=,1409891306,pl.LinkTypeId,=,1,pl.CreationDate,>=,1299403750,v.VoteTypeId,=,2#33672
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,4949,p.FavoriteCount,>=,0,p.FavoriteCount,<=,17,p.CreationDate,>=,1279843488,pl.CreationDate,>=,1283264610,pl.CreationDate,<=,1406047880,v.VoteTypeId,=,2,v.CreationDate,>=,1280188800#81286
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,p.Score,<=,24,p.AnswerCount,<=,5#111830
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,1,p.ViewCount,<=,5803,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.CreationDate,>=,1280003773,p.CreationDate,<=,1409996063,pl.CreationDate,>=,1284569608,pl.CreationDate,<=,1400856721,v.BountyAmount,>=,0#199
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,<=,14,p.AnswerCount,<=,5,p.FavoriteCount,>=,0,p.CreationDate,<=,1409312765,v.VoteTypeId,=,2#65152
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,<=,1410364421,p.PostTypeId,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,6,p.CommentCount,>=,0,p.CommentCount,<=,14,p.CreationDate,>=,1280643994,v.VoteTypeId,=,5,v.CreationDate,>=,1279497600#42440
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.CreationDate,>=,1233585964,c.CreationDate,<=,1409866781,p.AnswerCount,>=,0,p.AnswerCount,<=,2,p.CommentCount,<=,9,p.FavoriteCount,<=,31,pl.LinkTypeId,=,1,v.CreationDate,=,1369526400#63
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.CommentCount,<=,10,pl.LinkTypeId,=,1,pl.CreationDate,>=,1286979645,pl.CreationDate,<=,1406948911#206445
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.ViewCount,>=,0,p.ViewCount,<=,8994,p.AnswerCount,=,0,p.CreationDate,>=,1279668529,p.CreationDate,<=,1410009144,pl.LinkTypeId,=,1,v.VoteTypeId,=,2#9677
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,<=,1410379774,p.ViewCount,>=,0,p.ViewCount,<=,5973,p.CommentCount,>=,0,pl.LinkTypeId,=,1#125051
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,0,c.CreationDate,>=,1282436494,p.ViewCount,<=,3266,p.CommentCount,<=,18,p.CreationDate,<=,1409042174,pl.LinkTypeId,=,3,pl.CreationDate,<=,1406295471,v.VoteTypeId,=,2#1317
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.ViewCount,<=,1928,p.CommentCount,=,4,p.CreationDate,<=,1408353796#14852
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.FavoriteCount,>=,0,p.FavoriteCount,<=,2,pl.CreationDate,>=,1319728537,v.CreationDate,>=,1279497600#47123
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.Score,<=,45,p.AnswerCount,>=,0,p.AnswerCount,<=,7,p.CommentCount,=,1,v.VoteTypeId,=,2,v.CreationDate,>=,1280534400#5632
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.AnswerCount,<=,6,p.FavoriteCount,<=,18,p.CreationDate,<=,1410464741,pl.CreationDate,>=,1314952959,pl.CreationDate,<=,1407050095,v.CreationDate,=,1347321600#104
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,2,p.Score,<=,92,p.ViewCount,>=,0,p.ViewCount,<=,2513,pl.LinkTypeId,=,1,pl.CreationDate,>=,1302621839,pl.CreationDate,<=,1407199478#9918
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#p.PostTypeId,=,1,p.Score,>=,-2,p.AnswerCount,<=,3,p.CommentCount,>=,0,p.FavoriteCount,>=,0,p.FavoriteCount,<=,6,pl.LinkTypeId,=,1,v.VoteTypeId,=,2#55616
comments c,posts p,postLinks pl,votes v#p.Id=c.PostId,c.PostId=pl.PostId,pl.PostId=v.PostId#c.Score,=,1,p.AnswerCount,>=,0,p.AnswerCount,<=,3,p.CommentCount,>=,0,pl.LinkTypeId,=,1,pl.CreationDate,<=,1407376237,v.VoteTypeId,=,2,v.CreationDate,>=,1279497600,v.CreationDate,<=,1410480000#18545
